Zip Code,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Median Home Value,Public transportation
44669,26130.0,46.4,45.3,0.12551020408163266,141200,0.0
44670,20980.0,25.4,64.6,0.056451612903225805,85600,0.0
44671,21883.0,40.5,35.7,0.0,-666666666,0.0
44672,23677.0,40.3,53.1,0.09000602046959663,82700,0.0
44675,26901.0,59.3,58.9,0.06675392670157068,110500,0.0
44676,26596.0,40.8,41.5,0.10118443316412859,123900,0.0
44677,26532.0,39.9,43.0,0.1616519174041298,138500,0.0
44678,33338.0,56.5,39.6,0.0,110000,0.0
44680,30760.0,39.0,50.2,0.12858032378580322,156000,0.0
44681,22828.0,29.2,29.9,0.07455570004334634,200300,0.0
44682,26469.0,36.9,37.8,0.09517426273458444,87500,0.0
44683,20966.0,39.8,40.1,0.05504430811179278,78800,0.0079860244571999
44685,35192.0,41.5,44.0,0.23062583222370173,180000,0.0005741352088416823
44687,13269.0,74.3,88.6,0.02181818181818182,-666666666,
44688,31421.0,45.8,48.0,0.07155963302752294,107300,0.0
44689,20191.0,26.5,41.0,0.023655913978494623,114800,0.0
44690,31417.0,31.8,61.7,0.0,162500,0.0
44691,28341.0,39.1,42.3,0.15512082853855005,147200,0.001571204113698043
44693,21449.0,50.6,58.4,0.14705882352941177,58300,0.0
44695,26109.0,54.2,50.9,0.07960199004975124,111800,0.004601226993865031
44697,33543.0,52.9,70.2,0.3192771084337349,229000,0.017241379310344827
44699,23910.0,54.5,54.6,0.054635761589403975,108400,0.0
44702,12505.0,57.2,65.7,0.021396396396396396,-666666666,0.07239819004524888
44703,18452.0,35.8,35.0,0.07755775577557755,56200,0.0753821823932525
44704,16983.0,38.3,35.3,0.07714285714285714,58600,0.028145695364238412
44705,17562.0,31.7,34.2,0.05347244864688621,65500,0.028402040534951056
44706,23767.0,40.4,41.3,0.07296601013878501,97600,0.010385219176427967
44707,17019.0,35.3,39.7,0.043047550432276656,77500,0.0578809679529104
44708,32271.0,42.4,44.7,0.15606811812890709,118900,0.020802499588883406
44709,26666.0,37.9,43.4,0.1588785046728972,114000,0.024135409048166336
44710,20843.0,34.3,38.9,0.060795011691348405,74800,0.02251497005988024
44714,23545.0,37.4,48.7,0.15957269237189117,98300,0.02234069560802234
44718,45154.0,46.2,47.3,0.2544794738035836,216700,0.009013520280420632
44720,36788.0,42.1,47.5,0.2290444484434047,168200,0.005050505050505051
44721,35974.0,39.3,41.9,0.23624662653103592,163900,0.004149933065595716
44730,24771.0,47.5,46.3,0.09613130128956623,110600,0.0034965034965034965
44802,29512.0,45.1,40.0,0.10814814814814815,152700,0.0
44804,29338.0,41.0,36.9,0.06205923836389281,112300,0.0
44805,26155.0,37.6,38.9,0.16134485349361383,123100,0.0049847866899721625
44807,26245.0,42.9,47.5,0.02754098360655738,89900,0.01559792027729636
44809,32236.0,54.8,53.2,0.17509727626459143,99200,0.0
44811,27852.0,39.9,43.2,0.10977859778597786,114800,0.0
44813,24605.0,37.9,34.3,0.11233293858907123,133300,0.009599625380472957
44814,32799.0,44.0,42.8,0.12866700977869275,160800,0.0
44815,28808.0,36.3,47.5,0.052995391705069124,79400,0.0
44817,28505.0,40.6,39.8,0.14666666666666667,123300,0.024390243902439025
44818,26448.0,40.8,47.4,0.06896551724137931,92700,0.0
44820,24830.0,42.6,44.9,0.08853182104599874,92600,0.0010143273741600102
44822,23474.0,41.2,39.4,0.156794425087108,133500,0.0
44824,27740.0,43.0,45.7,0.1148014440433213,152700,0.0
44825,12117.0,48.5,29.0,0.0,71900,0.0
44826,26782.0,39.2,45.1,0.07459379615952733,134600,0.0
44827,25901.0,41.8,43.3,0.09276829011174362,91100,0.00935483870967742
44828,13349.0,37.8,19.0,0.14583333333333334,-666666666,0.0
44830,24402.0,38.0,41.6,0.07550455085081124,78900,0.0024836601307189543
44833,24803.0,41.5,45.1,0.09563144000681256,83800,0.00013791201213625708
44836,26941.0,43.5,45.4,0.05599513085818624,103400,0.0
44837,21895.0,35.4,39.2,0.08487215909090909,116500,0.0030721966205837174
44838,27406.0,42.1,38.3,0.10106382978723404,95000,0.0
44839,41983.0,51.3,52.9,0.1837082844652948,175500,0.0
44840,27850.0,39.1,45.1,0.1590265987549519,152600,0.0
44841,38762.0,33.8,30.7,0.05869074492099323,83300,0.0
44842,25003.0,39.4,45.8,0.09105058365758754,116900,0.0
44843,26130.0,42.5,39.4,0.10096818810511757,139100,0.0
44844,33893.0,50.8,37.8,0.20064724919093851,102500,0.0
44846,33453.0,43.3,46.0,0.13327601031814273,160300,0.0012422360248447205
44847,29087.0,40.4,43.5,0.08302200083022,127300,0.029073288915808602
44849,24527.0,37.3,40.6,0.10850111856823266,98400,0.0031720856463124504
44850,23105.0,46.4,59.5,0.0,-666666666,0.0
44851,24778.0,31.3,40.1,0.055812417437252314,107800,0.0
44853,29583.0,43.1,50.0,0.08601036269430051,156100,0.0026666666666666666
44854,25170.0,37.3,41.6,0.10272727272727272,93500,0.0
44855,17265.0,35.3,35.3,0.07945516458569807,123100,0.0
44856,20198.0,62.8,56.0,0.07407407407407407,102300,0.0
44857,26402.0,39.4,41.9,0.09125451600847141,132900,0.0027000270002700026
44859,19994.0,36.1,41.8,0.061254612546125464,122900,0.0011013215859030838
44861,26512.0,54.5,57.4,0.0,61400,0.0
44864,26204.0,41.3,43.9,0.1003921568627451,128700,0.030751708428246014
44865,23034.0,37.3,37.8,0.0756578947368421,95100,0.08209437621202327
44866,22475.0,36.8,44.4,0.11598746081504702,159900,0.0
44867,28042.0,41.9,40.6,0.0894854586129754,115000,0.012769353551476457
44870,26625.0,39.9,42.0,0.12688931784244456,106400,0.01834960832707372
44874,18275.0,37.3,43.4,0.08530805687203792,82200,0.0
44875,26414.0,43.9,49.2,0.10316139767054909,104400,0.006305170239596469
44878,23794.0,34.0,33.5,0.10136239782016349,146600,0.0
44880,27690.0,46.1,49.1,0.07042957042957043,124600,0.015358361774744027
44881,-666666666.0,-666666666.0,-666666666.0,,-666666666,
44882,29364.0,43.3,45.7,0.12462760675273088,103000,0.0
44883,25509.0,36.7,42.3,0.12157727688417881,111200,0.006303679773067528
44887,37071.0,44.5,48.0,0.0967741935483871,103400,0.0
44889,28372.0,45.9,43.1,0.11271324126726238,167800,0.0
44890,25064.0,38.7,37.1,0.10413559322033898,106200,0.006220194899440182
44901,1587.0,33.2,-666666666.0,0.009668508287292817,-666666666,
44902,14429.0,32.4,33.7,0.02586496472959355,44600,0.029320987654320986
44903,26097.0,40.4,45.9,0.11524951550387597,116600,0.017236426314277506
44904,30672.0,38.8,48.4,0.18341761483354405,146600,0.0024246622791825423
44905,18515.0,36.7,40.7,0.05653100578504009,78500,0.011065006915629323
44906,26516.0,41.4,43.9,0.14518856756299678,85900,0.009776536312849162
44907,23630.0,42.7,46.0,0.13985880557145583,88300,0.019004670639394428
45001,21951.0,33.4,43.5,0.04660194174757282,82500,0.0
45002,36500.0,39.5,37.6,0.22503626018074305,216400,0.0009030704394942806
45003,20572.0,36.4,34.5,0.10863509749303621,99400,0.0
45005,30266.0,39.1,43.7,0.10537532559791617,136100,0.0006136642574662485
45011,29937.0,35.3,38.3,0.16852698189488485,177500,0.005277589409440693
45013,29115.0,38.1,41.4,0.15361653906746636,148100,0.0026249948730568884
45014,30349.0,35.8,40.0,0.1769140950792327,150400,0.0013943355119825707
45015,20600.0,34.4,34.0,0.07925688318631383,89100,0.0049884881043745204
45030,30649.0,39.0,41.1,0.15741637487893914,148800,0.0051441431786518055
45032,20797.0,31.6,32.8,0.10619469026548672,104500,0.0
45033,18869.0,41.4,50.8,0.0,56500,0.0
45034,39164.0,40.7,46.3,0.1971995332555426,248800,0.0
45036,30982.0,35.8,39.1,0.19824737291597044,205600,0.0021579628830384117
45039,43335.0,36.8,37.5,0.3174286405418481,207100,0.0042452830188679245
45040,48652.0,37.9,40.8,0.3602527698903179,256500,0.0073317526901331385
45041,16017.0,17.2,19.8,0.0,-666666666,0.0
45042,28596.0,42.3,44.3,0.1382201203783319,135300,0.0037901120188663356
45044,27862.0,34.5,36.1,0.16451995716229123,160000,0.005242085276757337
45050,36034.0,34.6,40.3,0.24405166553365057,165400,0.005703855806525211
45051,9055.0,-666666666.0,79.5,0.22988505747126436,-666666666,0.5135135135135135
45052,42468.0,49.6,51.3,0.19509556437071762,227600,0.0
45053,32975.0,37.5,45.3,0.14309484193011648,254400,0.0
45054,39269.0,39.2,42.0,0.23190621814475026,221300,0.0
45056,21473.0,21.8,21.6,0.21459443160116595,198100,0.011672824991602285
45062,24509.0,41.2,48.6,0.09247311827956989,115700,0.0
45064,27915.0,46.8,42.7,0.09936479128856625,149000,0.0
45065,43786.0,47.2,44.1,0.3790070921985816,184100,0.017484008528784647
45066,43351.0,38.2,38.6,0.32575,233500,0.003944296868711262
45067,27186.0,34.7,34.8,0.12174940898345153,138300,0.0
45068,40038.0,41.7,45.4,0.21371756421958535,236200,0.004150095106346187
45069,43454.0,38.4,40.6,0.32182688723873965,220100,0.006288606087668378
45070,18292.0,36.3,28.5,0.0,58600,0.0
45101,25618.0,41.1,39.7,0.05599513085818624,86700,0.0
45102,29848.0,38.1,41.3,0.16238288174221321,154100,0.009120633281707107
45103,31067.0,35.3,38.3,0.18037366059162926,161900,0.006391560657772262
45106,25417.0,37.6,41.5,0.08865034374623085,124000,0.0
45107,26709.0,39.2,36.9,0.09620368958682726,136800,0.0
45111,36955.0,60.5,60.2,0.21875,222900,0.0
45112,28942.0,49.1,44.7,0.09259259259259259,112500,0.0
45113,32261.0,41.6,43.2,0.09444444444444444,180900,0.0
45115,72443.0,52.4,50.3,0.0,88800,0.0
45118,28865.0,42.4,46.8,0.09162098668754894,149200,0.0005824111822947001
45120,25597.0,48.5,47.2,0.08383838383838384,118200,0.0
45121,23859.0,41.0,39.6,0.09520756531495432,119300,0.0005530973451327434
45122,26040.0,38.6,42.5,0.06654799397507874,120600,0.0016243654822335025
45123,20642.0,39.8,42.8,0.05705360078921407,99100,0.00617828773168579
45130,25070.0,43.3,45.3,0.03859527121001391,107100,0.0
45131,19455.0,50.6,39.9,0.07228915662650602,83100,0.0
45132,15693.0,29.5,32.0,0.03571428571428571,64600,0.0
45133,22448.0,40.0,42.8,0.0763391490664218,118400,0.001347103726986978
45135,27820.0,41.0,44.2,0.0720273207078547,123800,0.008831794460056202
45140,42695.0,38.8,41.1,0.2880671387359035,232600,0.0015998366124310708
45142,24761.0,36.4,39.9,0.07645384302562017,112800,0.0
45144,21977.0,38.8,43.5,0.09959211420802175,89000,0.003770739064856712
45146,23333.0,35.4,37.2,0.07291666666666667,108600,0.0
45147,19358.0,51.3,23.4,0.14655172413793102,78400,0.0
45148,21941.0,38.6,36.9,0.04953560371517028,104200,0.0
45150,34117.0,39.9,43.2,0.20525966850828728,175500,0.0022048632984754944
45152,33122.0,38.7,39.9,0.2600402955003358,198600,0.0
45153,25726.0,49.1,51.4,0.0410958904109589,147100,0.0
