zipcode,State,City,Metro,CountyName,Average RE Prices
02421,MA,Lexington,Boston-Cambridge-Newton,Middlesex County,1058076.917
02445,MA,Brookline,Boston-Cambridge-Newton,Norfolk County,941004.25
02446,MA,Brookline,Boston-Cambridge-Newton,Norfolk County,870432.5
02451,MA,Waltham,Boston-Cambridge-Newton,Middlesex County,572718.9167
02452,MA,Waltham,Boston-Cambridge-Newton,Middlesex County,618628
02453,MA,Waltham,Boston-Cambridge-Newton,Middlesex County,568155.3333
02454,MA,Waltham,Boston-Cambridge-Newton,Middlesex County,578724.3333
02458,MA,Newton,Boston-Cambridge-Newton,Middlesex County,887836.6667
02459,MA,Newton,Boston-Cambridge-Newton,Middlesex County,1303476.667
02460,MA,Newton,Boston-Cambridge-Newton,Middlesex County,917013.25
02461,MA,Newton,Boston-Cambridge-Newton,Middlesex County,1045340.25
02462,MA,Newton,Boston-Cambridge-Newton,Middlesex County,899656.6667
02464,MA,Newton,Boston-Cambridge-Newton,Middlesex County,718248.5
02465,MA,Newton,Boston-Cambridge-Newton,Middlesex County,938692.75
02466,MA,Newton,Boston-Cambridge-Newton,Middlesex County,956277.75
02467,MA,Brookline,Boston-Cambridge-Newton,Norfolk County,1072859.833
02468,MA,Newton,Boston-Cambridge-Newton,Middlesex County,1497021.167
02472,MA,Watertown,Boston-Cambridge-Newton,Middlesex County,601002
02474,MA,Arlington,Boston-Cambridge-Newton,Middlesex County,730403
02476,MA,Arlington,Boston-Cambridge-Newton,Middlesex County,746509.25
02478,MA,Belmont,Boston-Cambridge-Newton,Middlesex County,980501.4167
02481,MA,Wellesley,Boston-Cambridge-Newton,Norfolk County,1417513.75
02482,MA,Wellesley,Boston-Cambridge-Newton,Norfolk County,1121494
02492,MA,Needham,Boston-Cambridge-Newton,Norfolk County,1034147.667
02493,MA,Weston,Boston-Cambridge-Newton,Middlesex County,1499116.333
02494,MA,Needham,Boston-Cambridge-Newton,Norfolk County,868195.6667
02532,MA,Bourne,Barnstable Town,Barnstable County,357961.5833
02534,MA,Bourne,Barnstable Town,Barnstable County,756459.25
02535,MA,Chilmark,Vineyard Haven,Dukes County,1431022.583
02536,MA,East Falmouth,Barnstable Town,Barnstable County,394917.75
02537,MA,East Sandwich,Barnstable Town,Barnstable County,459921.4167
02538,MA,White Island Shores,Boston-Cambridge-Newton,Plymouth County,277174.75
02539,MA,Edgartown,Vineyard Haven,Dukes County,926220.1667
02540,MA,Falmouth,Barnstable Town,Barnstable County,596612.25
02543,MA,Woods Hole,Barnstable Town,Barnstable County,776061.3333
02554,MA,Nantucket,,Nantucket County,1461541.5
02556,MA,North Falmouth,Barnstable Town,Barnstable County,552543.25
02557,MA,Oak Bluffs,Vineyard Haven,Dukes County,616878.1667
02558,MA,Wareham,Boston-Cambridge-Newton,Plymouth County,342568.5
02559,MA,Bourne,Barnstable Town,Barnstable County,408063.8333
02561,MA,Bourne,Barnstable Town,Barnstable County,317175.75
02562,MA,Bourne,Barnstable Town,Barnstable County,423625.0833
02563,MA,Sandwich,Barnstable Town,Barnstable County,394759.75
02564,MA,Nantucket,,Nantucket County,1678522.333
02568,MA,Tisbury,Vineyard Haven,Dukes County,693227.0833
02571,MA,Wareham,Boston-Cambridge-Newton,Plymouth County,284781.75
02575,MA,West Tisbury,Vineyard Haven,Dukes County,848995.5
02576,MA,Wareham,Boston-Cambridge-Newton,Plymouth County,312226.25
02601,MA,Barnstable,Barnstable Town,Barnstable County,315626.5833
02630,MA,Barnstable,Barnstable Town,Barnstable County,541678.8333
02631,MA,Brewster,Barnstable Town,Barnstable County,442153.5
02632,MA,Barnstable,Barnstable Town,Barnstable County,384489.25
02633,MA,Chatham,Barnstable Town,Barnstable County,696845.1667
02635,MA,Barnstable,Barnstable Town,Barnstable County,483974.3333
02637,MA,Barnstable,Barnstable Town,Barnstable County,594674.6667
02638,MA,Dennis,Barnstable Town,Barnstable County,524879.1667
02639,MA,Dennis,Barnstable Town,Barnstable County,317505
02641,MA,Dennis,Barnstable Town,Barnstable County,420598.5
02642,MA,Eastham,Barnstable Town,Barnstable County,479090.25
02644,MA,Forestdale,Barnstable Town,Barnstable County,370847.0833
02645,MA,Harwich,Barnstable Town,Barnstable County,413189.3333
02646,MA,Harwich Port,Barnstable Town,Barnstable County,567359.9167
02648,MA,Barnstable,Barnstable Town,Barnstable County,388921.75
02649,MA,Mashpee,Barnstable Town,Barnstable County,417871.9167
02650,MA,Chatham,Barnstable Town,Barnstable County,950833.0833
02651,TX,De Leon,,Comanche County,347410.4167
02652,MA,Truro,Barnstable Town,Barnstable County,423395.1667
02653,MA,Orleans,Barnstable Town,Barnstable County,630094
02655,MA,Barnstable,Barnstable Town,Barnstable County,569078.1667
02657,MA,Provincetown,Barnstable Town,Barnstable County,561256.75
02659,MA,Chatham,Barnstable Town,Barnstable County,537422.8333
02660,MA,Dennis,Barnstable Town,Barnstable County,373471.8333
02661,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County,514640.8
02663,TX,Rye,Houston-The Woodlands-Sugar Land,Liberty County,510928.4167
02664,MA,Yarmouth,Barnstable Town,Barnstable County,342932.3333
02666,MA,Truro,Barnstable Town,Barnstable County,623662.5
02667,MA,Wellfleet,Barnstable Town,Barnstable County,580851.3333
02668,MA,Barnstable,Barnstable Town,Barnstable County,469329
02670,MA,Dennis,Barnstable Town,Barnstable County,399110.9167
02671,MA,West Harwich,Barnstable Town,Barnstable County,439226.5
02672,MA,Barnstable,Barnstable Town,Barnstable County,476633.2
02673,MA,Yarmouth,Barnstable Town,Barnstable County,315433.5833
02675,MA,Yarmouth,Barnstable Town,Barnstable County,404715.3333
02702,MA,Freetown,Providence-Warwick,Bristol County,359107.9167
02703,MA,Attleboro,Providence-Warwick,Bristol County,329053.4167
02713,MA,Gosnold,Vineyard Haven,Dukes County,963470.5
02714,MA,Dartmouth,Providence-Warwick,Bristol County,433930.75
02715,MA,Dighton,Providence-Warwick,Bristol County,370209.9167
02717,MA,Freetown,Providence-Warwick,Bristol County,355468.4167
02718,MA,Taunton,Providence-Warwick,Bristol County,314778.25
02719,MA,Fairhaven,Providence-Warwick,Bristol County,296340.25
02720,MA,Fall River,Providence-Warwick,Bristol County,264074.75
02721,MA,Fall River,Providence-Warwick,Bristol County,253306.5833
02722,MA,Fall River,Providence-Warwick,Bristol County,379962.1667
02723,MA,Fall River,Providence-Warwick,Bristol County,244036.5
02724,MA,Fall River,Providence-Warwick,Bristol County,247266.1667
02725,MA,Somerset,Providence-Warwick,Bristol County,280914.6667
02726,MA,Somerset,Providence-Warwick,Bristol County,303614
02738,MA,Marion,Boston-Cambridge-Newton,Plymouth County,482333.5833
02739,MA,Mattapoisett,Boston-Cambridge-Newton,Plymouth County,450865.8333
02740,MA,New Bedford,Providence-Warwick,Bristol County,233583.8333
02743,MA,Acushnet,Providence-Warwick,Bristol County,311695.3333
02744,MA,New Bedford,Providence-Warwick,Bristol County,249929.8333
02745,MA,New Bedford,Providence-Warwick,Bristol County,255919.4167
02746,MA,New Bedford,Providence-Warwick,Bristol County,233580.4167
02747,MA,Dartmouth,Providence-Warwick,Bristol County,360395.3333
02748,MA,Dartmouth,Providence-Warwick,Bristol County,410288.6667
02760,MA,North Attleboro,Providence-Warwick,Bristol County,374130.25
02762,MA,Plainville,Boston-Cambridge-Newton,Norfolk County,387682.0833
02763,MA,North Attleboro,Providence-Warwick,Bristol County,403024.6667
02764,MA,Dighton,Providence-Warwick,Bristol County,338536.9167
02766,MA,Norton,Providence-Warwick,Bristol County,373109.3333
02767,MA,Raynham,Providence-Warwick,Bristol County,392529.75
02769,MA,Rehoboth,Providence-Warwick,Bristol County,411967.6667
02770,MA,Rochester,Boston-Cambridge-Newton,Plymouth County,419574.8333
02771,MA,Seekonk,Providence-Warwick,Bristol County,357323.25
02777,MA,Swansea,Providence-Warwick,Bristol County,319634.9167
02779,MA,Berkley,Providence-Warwick,Bristol County,383667.8333
02780,MA,Taunton,Providence-Warwick,Bristol County,299255.3333
02790,MA,Westport,Providence-Warwick,Bristol County,393866.25
02791,MA,Westport,Providence-Warwick,Bristol County,698508.25
02802,RI,Manville,Providence-Warwick,Providence County,280627.0833
02804,RI,Hopkinton,Providence-Warwick,Washington County,267246.25
02806,RI,Barrington,Providence-Warwick,Bristol County,433565.4167
02807,RI,New Shoreham,Providence-Warwick,Washington County,910620.5
02808,RI,Bradford,Providence-Warwick,Washington County,264908.75
02809,RI,Bristol,Providence-Warwick,Bristol County,330653.25
02812,RI,Richmond,Providence-Warwick,Washington County,324156.5
02813,RI,Charlestown,Providence-Warwick,Washington County,393172.0833
02814,RI,Glocester,Providence-Warwick,Providence County,285967.8333
02815,RI,Scituate,Providence-Warwick,Providence County,309610.9167
02816,RI,Coventry,Providence-Warwick,Kent County,258322.5833
02817,RI,West Greenwich,Providence-Warwick,Kent County,348442
02818,RI,East Greenwich,Providence-Warwick,Kent County,406203.5833
02822,RI,Exeter,Providence-Warwick,Washington County,355158.75
02824,RI,North Smithfield,Providence-Warwick,Providence County,314617.0833
02825,RI,Foster,Providence-Warwick,Providence County,314571.4167
02826,RI,Burrillville,Providence-Warwick,Providence County,261222.25
02827,RI,Coventry,Providence-Warwick,Kent County,316973.3333
02828,RI,Greenville,Providence-Warwick,Providence County,304498.1667
02830,RI,Burrillville,Providence-Warwick,Providence County,275854.75
02831,RI,Scituate,Providence-Warwick,Providence County,337078
02832,RI,Hopkinton,Providence-Warwick,Washington County,303958.0833
02833,RI,Hopkinton,Providence-Warwick,Washington County,284339.3333
02835,RI,Jamestown,Providence-Warwick,Newport County,619981.5
02836,RI,Richmond,Providence-Warwick,Washington County,275790.8333
02837,RI,Little Compton,Providence-Warwick,Newport County,559654.75
02838,RI,Manville,Providence-Warwick,Providence County,250142.75
02839,RI,Burrillville,Providence-Warwick,Providence County,281970.6667
02840,RI,Newport,Providence-Warwick,Newport County,493183.6667
02842,RI,Middletown,Providence-Warwick,Newport County,408929.6667
02852,RI,North Kingstown,Providence-Warwick,Washington County,354135
02857,RI,Scituate,Providence-Warwick,Providence County,319079
02858,RI,Burrillville,Providence-Warwick,Providence County,267724.3333
02859,RI,Burrillville,Providence-Warwick,Providence County,264394.5
02860,RI,Pawtucket,Providence-Warwick,Providence County,208471.1667
02861,RI,Pawtucket,Providence-Warwick,Providence County,218319.75
02863,RI,Central Falls,Providence-Warwick,Providence County,191481
02864,RI,Cumberland,Providence-Warwick,Providence County,303748.4167
02865,RI,Lincoln,Providence-Warwick,Providence County,334110.4167
02871,RI,Portsmouth,Providence-Warwick,Newport County,400481.5
02872,RI,Portsmouth,Providence-Warwick,Newport County,247696.9167
02873,RI,Hopkinton,Providence-Warwick,Washington County,298734.5833
02874,RI,North Kingstown,Providence-Warwick,Washington County,464278.3333
02875,RI,Richmond,Providence-Warwick,Washington County,294322.6667
02876,RI,North Smithfield,Providence-Warwick,Providence County,277757.75
02877,RI,North Kingstown,Providence-Warwick,Washington County,441199
02878,RI,Tiverton,Providence-Warwick,Newport County,306177.8333
02879,RI,South Kingstown,Providence-Warwick,Washington County,389854
02881,RI,Kingston,Providence-Warwick,Washington County,375009.25
02882,RI,Narragansett,Providence-Warwick,Washington County,478348.6667
02885,RI,Warren,Providence-Warwick,Bristol County,291474.25
02886,RI,Warwick,Providence-Warwick,Kent County,239643.1667
02888,RI,Warwick,Providence-Warwick,Kent County,229853.5
02889,RI,Warwick,Providence-Warwick,Kent County,227807.5833
02891,RI,Westerly,Providence-Warwick,Washington County,355298.75
02892,RI,Richmond,Providence-Warwick,Washington County,348872.9167
02893,RI,West Warwick,Providence-Warwick,Kent County,221686.9167
02894,RI,Richmond,Providence-Warwick,Washington County,296813
02895,RI,Woonsocket,Providence-Warwick,Providence County,202043.6667
02896,RI,North Smithfield,Providence-Warwick,Providence County,299235.3333
02898,RI,Richmond,Providence-Warwick,Washington County,310503.0833
02903,RI,Providence,Providence-Warwick,Providence County,248357.0833
02904,RI,North Providence,Providence-Warwick,Providence County,222764.0833
02905,RI,Cranston,Providence-Warwick,Providence County,222472.4167
02906,RI,Providence,Providence-Warwick,Providence County,420239.8333
02907,RI,Providence,Providence-Warwick,Providence County,190244.0833
02908,RI,Providence,Providence-Warwick,Providence County,206263
02909,RI,Providence,Providence-Warwick,Providence County,183582.1667
02910,RI,Cranston,Providence-Warwick,Providence County,220677.1667
02911,RI,North Providence,Providence-Warwick,Providence County,239185.25
02914,RI,East Providence,Providence-Warwick,Providence County,231180.0833
02915,RI,East Providence,Providence-Warwick,Providence County,236044.1667
02916,RI,East Providence,Providence-Warwick,Providence County,266008.3333
02917,RI,Smithfield,Providence-Warwick,Providence County,301414.6667
02919,RI,Johnston,Providence-Warwick,Providence County,248482.5
02920,RI,Cranston,Providence-Warwick,Providence County,255034.5833
02921,RI,Cranston,Providence-Warwick,Providence County,365937.8333
03031,NH,Amherst,Manchester-Nashua,Hillsborough County,365127.8333
03032,NH,Auburn,Boston-Cambridge-Newton,Rockingham County,399726.1667
03033,NH,Brookline,Manchester-Nashua,Hillsborough County,364733.8333
03034,NH,Candia,Boston-Cambridge-Newton,Rockingham County,325950
03036,NH,Chester,Boston-Cambridge-Newton,Rockingham County,397098.4167
03037,NH,Deerfield,Boston-Cambridge-Newton,Rockingham County,330402.8333
03038,NH,Derry,Boston-Cambridge-Newton,Rockingham County,288254.5
03042,NH,Epping,Boston-Cambridge-Newton,Rockingham County,306008.4167
03043,NH,Francestown,Manchester-Nashua,Hillsborough County,273500.6667
03044,NH,Fremont,Boston-Cambridge-Newton,Rockingham County,302611.1667
03045,NH,Goffstown,Manchester-Nashua,Hillsborough County,275881.3333
03046,NH,Dunbarton,Concord,Merrimack County,309593.6667
03047,NH,Greenfield,Manchester-Nashua,Hillsborough County,253532.1667
03048,NH,Greenville,Manchester-Nashua,Hillsborough County,259868.0833
03049,NH,Hollis,Manchester-Nashua,Hillsborough County,434806.3333
03051,NH,Hudson,Manchester-Nashua,Hillsborough County,313096.75
03052,NH,Litchfield,Manchester-Nashua,Hillsborough County,330560.6667
03053,NH,Londonderry,Boston-Cambridge-Newton,Rockingham County,340011.25
03054,NH,Merrimack,Manchester-Nashua,Hillsborough County,300093
03055,NH,Milford,Manchester-Nashua,Hillsborough County,272319.8333
03057,NH,Mont Vernon,Manchester-Nashua,Hillsborough County,354409.5833
03060,NH,Nashua,Manchester-Nashua,Hillsborough County,254595.6667
03062,NH,Nashua,Manchester-Nashua,Hillsborough County,302889.5833
03063,NH,Nashua,Manchester-Nashua,Hillsborough County,258583.9167
03064,NH,Nashua,Manchester-Nashua,Hillsborough County,286056.5
03070,NH,New Boston,Manchester-Nashua,Hillsborough County,344673.6667
03071,NH,New Ipswich,Manchester-Nashua,Hillsborough County,250002.25
03076,NH,Pelham,Manchester-Nashua,Hillsborough County,370013.6667
03077,NH,Raymond,Boston-Cambridge-Newton,Rockingham County,279313.0833
03079,NH,Salem,Boston-Cambridge-Newton,Rockingham County,349507.6667
03082,NH,Lyndeborough,Manchester-Nashua,Hillsborough County,266606.6667
03084,NH,Temple,Manchester-Nashua,Hillsborough County,301333.3333
03086,NH,Wilton,Manchester-Nashua,Hillsborough County,274054.75
03087,NH,Windham,Boston-Cambridge-Newton,Rockingham County,451198.25
03101,NH,Manchester,Manchester-Nashua,Hillsborough County,229069.0833
03102,NH,Manchester,Manchester-Nashua,Hillsborough County,229687.0833
03103,NH,Manchester,Manchester-Nashua,Hillsborough County,227464.5
03104,NH,Manchester,Manchester-Nashua,Hillsborough County,264002.5833
03106,NH,Hooksett,Concord,Merrimack County,280244
03109,NH,Manchester,Manchester-Nashua,Hillsborough County,256283.1667
03110,NH,Bedford,Manchester-Nashua,Hillsborough County,436213.25
03215,NH,Waterville Valley,Claremont-Lebanon,Grafton County,196787.0833
03216,NH,Andover,Concord,Merrimack County,257263.25
03217,NH,Ashland,Claremont-Lebanon,Grafton County,179747.0833
03218,NH,Barnstead,Laconia,Belknap County,227918.1667
03220,NH,Belmont,Laconia,Belknap County,211951.0833
03221,NH,Bradford,Concord,Merrimack County,235752.4167
03222,NH,Bristol,Claremont-Lebanon,Grafton County,212145.5
03223,NH,Campton,Claremont-Lebanon,Grafton County,189259.8333
03224,NH,Canterbury,Concord,Merrimack County,265233.6667
03225,NH,Barnstead,Laconia,Belknap County,208068
03226,NH,Center Harbor,Laconia,Belknap County,363122.9167
03227,NH,Sandwich,,Carroll County,274050.0833
03229,NH,Hopkinton,Concord,Merrimack County,297356.5
03230,NH,Danbury,Concord,Merrimack County,183693.9167
03233,NH,New London,Concord,Merrimack County,269279.5833
03234,NH,Epsom,Concord,Merrimack County,257687.9167
03235,NH,Franklin,Concord,Merrimack County,180705.75
03237,NH,Gilmanton,Laconia,Belknap County,221703.25
03240,NH,Grafton,Claremont-Lebanon,Grafton County,161409.0833
03241,NH,Hebron,Claremont-Lebanon,Grafton County,275193.25
03242,NH,Henniker,Concord,Merrimack County,248115
03243,NH,Hill,Concord,Merrimack County,195850.5
03244,NH,Hillsborough,Manchester-Nashua,Hillsborough County,204028
03245,NH,Holderness,Claremont-Lebanon,Grafton County,291347.75
03246,NH,Laconia,Laconia,Belknap County,218931.1667
03249,NH,Gilford,Laconia,Belknap County,259037.5
03251,NH,Lincoln,Claremont-Lebanon,Grafton County,203009.1667
03253,NH,Meredith,Laconia,Belknap County,338348.6667
03254,NH,Moultonborough,,Carroll County,368066.25
03255,NH,Newbury,Concord,Merrimack County,306429.8333
03256,NH,New Hampton,Laconia,Belknap County,235266.5833
03257,NH,New London,Concord,Merrimack County,352104.25
03258,NH,Chichester,Concord,Merrimack County,288534.75
03259,NH,Sandwich,,Carroll County,255178.1667
03260,NH,Sutton,Concord,Merrimack County,282119.5833
03261,NH,Northwood,Boston-Cambridge-Newton,Rockingham County,271986.75
03262,NH,Woodstock,Claremont-Lebanon,Grafton County,183175.6667
03263,NH,Pittsfield,Concord,Merrimack County,208813.5
03264,NH,Plymouth,Claremont-Lebanon,Grafton County,196363.5833
03266,NH,Rumney,Claremont-Lebanon,Grafton County,170496.3333
03268,NH,Salisbury,Concord,Merrimack County,239758
03269,NH,Sanbornton,Laconia,Belknap County,242280.25
03273,NH,Sutton,Concord,Merrimack County,286080.8333
03275,NH,Suncook,Concord,Merrimack County,235316.8333
03276,NH,Northfield,Concord,Merrimack County,209443.9167
03278,NH,Warner,Concord,Merrimack County,242295.8333
03279,NH,Warren,Claremont-Lebanon,Grafton County,129338.5833
03280,NH,Washington,Claremont-Lebanon,Sullivan County,190513.4167
03281,NH,Weare,Manchester-Nashua,Hillsborough County,268554.1667
03282,NH,Wentworth,Claremont-Lebanon,Grafton County,171359.8333
