zipcode,Income per capita,Median Age Male,Median Age Male,Bachelor's degree > 25,Median Home Value,Public transportation
75110,22507,35.7,36.5,0.092123618,93400,0.005513548
75114,28142,35,36.6,0.10554772,121900,0.004410838
75115,30208,36.7,39.7,0.179076289,163600,0.010669624
75116,20870,33.4,33.5,0.119091864,125400,0.007739402
75117,27580,43.2,45.3,0.153846154,145000,0
75119,24437,33.5,35.5,0.100195258,120400,0
75124,26301,45.2,53.8,0.097764431,115700,0.004444444
75125,21176,35.1,33,0.052762568,81600,0
75126,31253,31.9,33.3,0.209979596,198800,0.003260427
75127,18788,41.6,37.7,0.056387665,99700,0
75132,26975,30.5,28.1,0.187751004,191500,0
75134,20393,30.6,32.3,0.117177302,119300,0.028442082
75135,26742,31.6,38.5,0.098567818,159700,0
75137,27205,34.7,42.1,0.161099732,147400,0.006040341
75140,20033,37.1,37,0.084657191,108900,0.001463593
75141,14417,32.6,27.9,0.041644562,80300,0
75142,23844,35.6,37.3,0.083925113,106400,0
75143,23999,45.1,44.6,0.108177088,97500,0.00505145
75144,24121,41.1,45,0.084935181,85000,0
75146,25562,29.4,37.5,0.151298588,129200,0.008934708
75147,27925,37.6,39.4,0.112424764,111400,0.001307617
75148,17231,39.9,42.2,0.09926032,84900,0
75149,19664,29.9,35.1,0.097875616,111400,0.002273927
75150,23139,28.8,34.9,0.125234187,122800,0.011060902
75152,23314,28.2,33.4,0.111456177,101300,0.019689987
75153,22201,49,45.8,0.107526882,69300,0
75154,28588,34.2,36,0.165628494,170900,0.005870329
75155,17954,30.4,31.5,0.051466188,83500,0
75156,27734,46,47.8,0.109353389,101200,0
75157,19331,48.2,35.8,0.037974684,67500,0
75158,29197,47.7,46.4,0.107257776,157500,0.001228501
75159,20018,38.4,37.1,0.071288064,103700,0.000279291
75160,24878,37.5,37.7,0.11523496,122300,0.002985075
75161,21206,33.8,44.3,0.057977148,122800,0
75163,24773,47.7,57.1,0.081441923,77900,0
75164,25019,37.5,36.6,0.037558685,113200,0
75165,30128,33.3,37.2,0.162515678,166100,0.006221142
75166,35175,32,34,0.226126814,236300,0.003573024
75167,34556,37.3,38.8,0.215995791,228500,0.005699916
75169,25850,45.1,45.5,0.090595865,98000,0
75172,14937,31.1,32,0.074342356,64200,0
75173,31278,41.6,40.8,0.133310603,185300,0
75180,16111,28.1,26.8,0.047851409,89600,0.002061431
75181,27025,30,35.6,0.162256387,164700,0.003463953
75182,48665,37.9,40.9,0.284878049,366300,0.009433962
75189,32312,34.3,35.3,0.186438707,189700,0.00473613
75201,84621,31.5,30.6,0.466567023,514200,0.039615076
75202,70647,33.1,31.3,0.503283582,261600,0.081659106
75203,20146,30.9,29.8,0.131600851,84800,0.086894771
75204,60909,31.7,29.6,0.36025974,351100,0.03277307
75205,102429,36.6,34.5,0.443858126,1177500,0.008175779
75206,53334,31.6,31.1,0.403090859,375000,0.050482812
75207,31258,33,30.4,0.170478805,-666666666,0.009728623
75208,31974,34.7,32.9,0.202132498,244100,0.03901424
75209,74309,39.3,43.7,0.363577566,603300,0.014906027
75210,11921,27.7,31.5,0.028548612,66400,0.098963557
75211,15923,28.6,29,0.054866498,97600,0.024097781
75212,13430,28.5,28,0.036560923,90700,0.049624866
75214,66014,37.2,37.5,0.385206112,461700,0.022381801
75215,17346,37.8,36.1,0.101298243,69400,0.089172932
75216,13712,33.3,34.8,0.045780784,65200,0.085706371
75217,13435,26.9,29.8,0.030073925,80800,0.03527071
75218,56928,42.7,44.7,0.313878005,303500,0.04138968
75219,75591,36.3,35.5,0.379318991,295300,0.030625756
75220,30275,30.9,31.4,0.11719457,256400,0.049429658
75223,21474,33.9,32.1,0.130247578,114500,0.036158519
75224,16972,25.3,28.9,0.098831301,101600,0.063197279
75225,120578,46.3,46.6,0.48194288,1041300,0.002974551
75226,23674,37.9,32.6,0.195569962,-666666666,0.066587396
75227,16233,28.4,30.8,0.074593128,98800,0.039339834
75228,20812,31.6,30.8,0.125167875,130800,0.038845792
75229,54615,37.9,38.6,0.276291766,371900,0.014077072
75230,89305,45.8,46.7,0.373443589,597600,0.020446681
75231,27208,31.2,30.6,0.209298786,327700,0.079713537
75232,18156,33.4,40.7,0.075648519,96800,0.052875696
75233,19574,32,34.1,0.11436981,138600,0.062308762
75234,33016,35.5,40.1,0.21645553,167200,0.022832322
75235,25891,34.1,34.8,0.180480988,134600,0.07134048
75236,19297,25.8,30.2,0.125544267,123000,0.019563671
75237,14686,24.4,28.3,0.1042502,120200,0.087702687
75238,38562,32.3,35.6,0.295097393,341200,0.017564622
75240,26235,29.2,31.5,0.216564993,238500,0.035044717
75241,16344,28.3,40.4,0.077188579,78800,0.058722756
75243,26488,31.5,31.6,0.1972926,217400,0.056352258
75244,58243,36.9,37.2,0.430698511,402400,0.00800291
75246,28942,35.3,40.6,0.160533333,169900,0.112787927
75247,12677,54.7,71.2,0.036211699,-666666666,0.56185567
75248,57768,41.1,43.3,0.356776477,373400,0.018252745
75249,22425,28,35.3,0.146009674,145600,0.001757911
75251,48283,40.1,34.5,0.282301846,-666666666,0
75252,48621,32.9,38.9,0.366358595,348400,0.056191744
75253,14809,26,26.9,0.0449296,46800,0.005061241
75254,38739,30.8,30,0.277173913,387300,0.043390387
75270,-666666666,-666666666,-666666666,,-666666666,
75287,40595,33.5,32.1,0.315773116,289300,0.021398166
75390,-666666666,-666666666,-666666666,,-666666666,
75401,18853,33.3,33.6,0.081081081,65700,0
75402,32390,36.7,43.4,0.180804129,140400,0
75407,26974,34.3,32.8,0.150336862,172200,0.010347837
75409,27851,30.9,32.8,0.169867691,178800,0
75410,28822,51.6,48.7,0.084782609,155000,0
75411,28791,53.5,57.5,0.063316583,75200,0
75412,24671,47.3,51.7,0.071100917,72200,0
75413,19763,30.4,40.3,0.052287582,63500,0
75414,28764,39.8,38.3,0.165608466,127700,0
75415,30875,68.3,54.2,0.149350649,-666666666,0
75416,23012,32.9,35.1,0.183926645,89200,0
75417,22298,42.6,38.8,0.07735426,72900,0
75418,23201,40.5,46.1,0.093824568,106100,0
75420,29341,43.4,47.6,0.089442815,126800,0
75421,29893,50.5,47.4,0.033536585,115800,0
75422,26299,47.9,39.1,0.146493971,108600,0
75423,29822,50.2,48.4,0.133836004,123400,0
75424,34557,39.1,40.9,0.094268119,149900,0
75426,19689,46.6,51.8,0.102111658,53900,0
75428,18821,28.5,26.2,0.139983094,79400,0.000855249
75431,22072,42.3,43.1,0.040409789,58800,0
75432,24079,37.4,37.4,0.155832591,76500,0
75433,28884,50,44.8,0.130841121,95400,0.017110266
75435,18257,38.7,43.9,0.094626168,57300,0
75436,20418,36.9,40.7,0.051460362,86200,0
75437,27571,48.1,50.1,0.140120968,114700,0
75438,30251,41.9,39.4,0.143086817,104500,0
75439,26644,34.2,40.5,0.072122053,109100,0
75440,29730,44.3,52,0.09299442,130300,0
75441,25229,29.4,56.4,0.404494382,-666666666,0
75442,28552,41.2,41.3,0.124127691,150900,0
75446,19731,39.2,40.7,0.168506961,87500,0
75447,31860,33.9,37.1,0.028169014,163000,0
75448,21368,47.7,41.8,0.082135524,68800,0.028
75449,20713,46.8,48.5,0.103703704,75300,0
75450,24438,31.9,32.3,0.08490566,109700,0
75451,23610,49.8,55.6,0.151202749,112500,0
75452,22729,35.9,35.2,0.149059334,110700,0
75453,24831,40.8,50.1,0.125581395,120500,0
75454,36544,41.4,30.3,0.202323162,270400,0
75455,20592,32.7,34.6,0.120262348,99700,0.002259705
75457,25977,39.6,40.1,0.185294787,133100,0.012627148
75459,26696,35.4,39.8,0.114674993,124400,0
75460,19766,35.5,42.2,0.093884528,72100,0.00268845
75462,31120,43.3,42,0.195917853,145500,0
75468,20581,56.6,42,0.027586207,66300,0
75469,19411,53.6,64.3,0.020242915,85000,0
75470,19999,38.5,61.6,0.103658537,50000,0
75471,29561,29.2,35.5,0.079345088,87600,0
75472,22138,44.4,47.3,0.076574877,102600,0
75473,28482,43.2,42.2,0.109770339,105500,0
75474,22884,44.7,47.3,0.074059899,90800,0
75475,12943,23.9,47.2,0.259615385,127300,0
75476,28002,52.1,53.5,0.088145897,143300,0
75477,22794,36.6,43.9,0.15060241,68100,0
75478,26364,42.4,42.4,0.100147275,109600,0
75479,24852,46.2,47,0.09924812,87700,0
75480,25615,52.5,56.3,0.193450114,233900,0
75481,21779,40.3,38.9,0.103305785,79500,0
75482,26538,36.5,39.1,0.13470003,100300,0.002174307
75486,24514,39.3,47.2,0.163969036,98900,0
75487,23670,39.5,40.7,0.097392638,91000,0.005082592
75488,21714,53.9,47.6,0.13963964,125000,0
75489,23472,36.2,37.7,0.100137174,102500,0
75490,28441,39,42.4,0.091425327,129400,0
75491,31053,41.8,42.1,0.168224299,136800,0
75492,30468,46.2,51.6,0.127946128,128100,0
75493,12043,27.5,16.4,0.025974026,55300,0
75494,22870,36,47.8,0.102246676,114700,0.002745577
75495,34781,40.4,41.4,0.171962956,180100,0.011515864
75496,24521,35.5,40.9,0.117531447,114400,0
75497,33668,58.3,57.5,0.184500533,169400,0
75501,21250,37,36.6,0.098780437,95200,0.009429888
75503,35368,34.2,40.9,0.235144863,168600,0
75550,23675,39.8,58.5,0.103338633,65800,0
75551,23476,38.5,46.1,0.159103115,97600,0
75554,24695,41.5,41.5,0.125858124,81600,0
75555,28336,41,42.7,0.070398643,76900,0
75556,16468,37.4,32.7,0.080794702,69800,0
75558,17748,31.5,27.9,0.010183299,56700,0
75559,27583,45,50.4,0.11793085,81100,0.00114482
75560,22404,46.9,40.7,0.094720497,67200,0
75561,22535,40,41.8,0.074125874,74300,0
75562,32454,41.5,61,0.04375,70200,0
75563,21231,43.8,48.9,0.093948127,92700,0.008578431
75565,25091,49.1,53.6,0.083333333,-666666666,0
75566,24253,63.1,64.2,0.076687117,128100,0
75567,23697,39.2,40,0.092869465,89500,0
75568,19948,36.2,35.9,0.077117573,80300,0.016376663
75569,17499,27.8,29.9,0.084828711,111100,0
75570,18925,37.2,41.8,0.103830289,106800,0
75571,23964,32.7,41.9,0.116138763,105200,0
75572,23314,41.7,42.7,0.0865452,65600,0.003541913
75573,31136,57.9,66.3,0.361445783,83900,0
75574,26393,48.2,47.4,0.132137031,80000,0
75601,23955,35.2,36.2,0.105464481,126900,0.00117751
75602,19822,30.3,34.7,0.08559709,82800,0.003173214
75603,27335,36.8,43.3,0.108234714,97000,0
75604,25674,32.7,33.5,0.149791391,143000,0.002609452
75605,36229,38.6,43.3,0.216644398,181800,0
75630,30871,58.7,62.2,0.111675127,98200,0
75631,25645,35.7,40.3,0.064836725,104900,0
75633,27491,36.8,38.8,0.126211404,108300,0
75638,24217,42.6,47.5,0.103067485,76200,0
75639,23128,48.1,47.7,0.06268081,80300,0.039508341
75640,24196,34.9,45.3,0.167438782,118000,0
75641,17740,44,45.8,0.088235294,85600,0
75642,30739,58.5,52.6,0,-666666666,0
75643,27108,38.6,40.8,0.099821747,85400,0
75644,22831,36.6,37.8,0.100548446,117000,0
75645,27689,42.7,42.3,0.146358349,149300,0
75647,23884,42,42.3,0.131192978,113000,0.001610594
75650,29553,36,35.2,0.136641959,168100,0
75651,25901,42.8,42.5,0.10514198,116000,0
75652,21113,36.2,42.5,0.096542783,145100,0
75654,24692,35,34.7,0.110287652,115800,0
75656,20840,41.2,41.9,0.078866507,89200,0
75657,26738,47.1,46.6,0.098109811,93100,0
75661,30389,47.8,52.4,0.1875,93900,0
75662,23712,32.8,37.4,0.118591686,116800,0.002232542
75667,26671,38.7,35.8,0.072215422,99000,0
75668,18990,42.3,38.3,0.0969163,105600,0
75669,29355,53.1,53.4,0.061452514,109600,0
75670,18796,30.9,34.9,0.095013415,68200,0
75672,26975,40.8,41.2,0.148114739,131100,0
75681,31591,43.3,57.3,0.116012085,110700,0
75682,28290,35.4,42.8,0.046242775,109400,0
75683,20451,43.6,46.5,0.086871069,84800,0
75684,22049,36.4,34.3,0.070555775,95500,0
75686,21685,39.9,39.8,0.138716356,90500,0.002476662
75691,27857,41.2,41.1,0.086886565,113900,0
75692,21346,38,44.8,0.080463183,93200,0
75693,27154,35.5,33.8,0.156256897,151600,0
75701,25383,31.7,34.4,0.183371146,136900,0.004251482
75702,14620,29.3,29.9,0.059941611,73800,0.00991567
75703,36218,33,39.9,0.245196475,211700,0.003826718
75704,15820,36.6,39.2,0.074693093,102700,0
75705,21392,41.1,43.2,0.085205267,106200,0
75706,20278,32.7,32.3,0.102619723,88600,0
75707,33660,39.2,41.6,0.20333263,168600,0
75708,14453,28.6,31.4,0.049534934,82100,0
75709,33902,42.9,32.7,0.200890373,143600,0
75750,30774,52.5,48.4,0.14125387,136600,0
75751,23191,36.5,37.3,0.133056325,90300,0
75752,24778,43.3,45.7,0.204833142,123800,0.014203585
75754,27437,43.1,46.1,0.104128857,155800,0
75755,25276,43.3,40.9,0.115879828,121700,0
75756,28626,35.6,34.2,0.157303371,94100,0
75757,30264,38.5,42.9,0.231641864,193600,0.005377341
75758,29004,46.1,52.3,0.130816791,119600,0
75759,11626,52.7,46.3,0.090909091,55800,0
75760,25969,48.3,43.1,0.102477477,79500,0.003444317
75762,38226,36.8,36.2,0.282540421,171600,0.002842423
75763,25662,45.5,45.6,0.089765828,114700,0
75764,25872,43.1,39.4,0.094827586,57200,0
75765,25412,54.3,55.3,0.162056803,130500,0.003605228
75766,21751,35.3,39,0.107221259,92100,0
75770,33898,42.8,44.1,0.093033319,110300,0
75771,30356,39,46.5,0.184439834,159500,0
75773,29370,42.6,44.9,0.08596198,134800,0
75778,27967,44.1,46.6,0.145580589,116500,0
75779,19130,25.8,25.9,0.105263158,66300,0
75780,17172,23.9,25.8,0,-666666666,0
75783,25954,47.1,47.8,0.110906658,103800,0.01794785
75784,16287,32.9,35.2,0.061913696,88900,0
75785,18196,39.5,36.5,0.098205128,87800,0
75788,30357,-666666666,-666666666,0,-666666666,0
75789,23093,35.3,40.9,0.143556895,154200,0
75790,27616,36.5,42.5,0.162952137,121600,0
75791,28784,36.4,39.2,0.193363711,162900,0
75792,23615,47.1,47.4,0.053262956,83800,0.000864304
75801,19836,31.3,36.8,0.128742807,102600,0.00056802
75803,16700,38.6,44.2,0.063698506,89400,0.002983802
75831,23005,38.4,42.8,0.091589267,86600,0
75832,22407,-666666666,-666666666,0,-666666666,0
75833,47413,53.9,48.6,0.160430108,121200,0
75835,19500,40.6,41.3,0.114906832,85900,0
75838,26691,50.5,35.8,0.044776119,-666666666,0
75839,20044,42.2,39.5,0.06703585,76900,0
75840,28451,35.1,38.5,0.135075288,117600,0.001428571
75844,22205,41.4,53.3,0.141067285,80100,0
75845,20979,45.2,44.6,0.10625575,77700,0
75846,28342,39.3,36.7,0.058977035,78100,0
75847,20046,42.7,52.2,0.153790614,70400,0
75848,15959,36.4,24.3,0.08,57100,0
75849,15153,39.8,63.5,0.01754386,37500,0
75850,25693,47.3,68.2,0.287968442,162500,0
75851,11067,45.1,54.9,0.053846154,117100,0
75852,6016,30.9,44.5,0.035683203,116100,0
75853,30266,65.3,61.5,0.032679739,82000,0
75855,21375,51.9,49.9,0.082640813,78500,0
75856,11421,57.4,0,0.253731343,-666666666,0
75858,-666666666,-666666666,-666666666,,-666666666,
75859,28247,53,48.6,0.158660844,77300,0
75860,21360,39.1,45.1,0.059855521,84700,0
75861,4655,40.5,46.9,0.027474505,84600,0.022049287
75862,22945,48.9,51.9,0.088132869,77900,0.014992026
75901,22503,32.1,36.5,0.116970376,101200,0.002070711
75904,23712,36,36.9,0.138817014,113900,0.002975161
75925,18834,36.7,36.2,0.103639241,89900,0
75926,22481,44.3,42,0.083743842,78500,0
75928,18684,27,54.2,0.013513514,61500,0
75929,33263,55.4,46.5,0.050632911,111700,0
75930,20229,49.5,45.1,0.041029207,71700,0.01217656
75931,26514,58.2,57.9,0.109689214,95100,0
75932,24425,40.5,46,0.05982906,98800,0
75933,16621,46.7,43.2,0.014678899,48800,0
75934,36640,30.9,31.5,0.078571429,68000,0
75935,20500,34.2,34.4,0.120722433,74400,0
75936,19923,41.8,40.8,0.10130246,78900,0
75937,22062,39.1,48.3,0.118858954,95700,0
75938,22532,51,50.7,0.096847876,99000,0
75939,26904,38.7,41.8,0.062658228,65500,0.01797235
75941,17894,40.7,38.4,0.097732997,83200,0
75942,12464,2.8,26.5,0,-666666666,0
75943,31833,34.5,47.4,0.148648649,61100,0
75944,24643,48.1,50.4,0.090172239,77700,0
75946,22893,39.1,39.6,0.1187995,109000,0
75948,24865,58.8,57.4,0.118012422,146700,0
75949,20554,40.2,40.2,0.043958135,83400,0
75951,25686,37.9,35.7,0.091621286,98000,0
75954,22251,42.5,45.9,0.095139607,63000,0
75956,21776,43.5,48.3,0.044110276,110100,0
75959,19871,59.5,44,0.055970149,78300,0
75960,17485,52.3,18.2,0.089449541,44000,0
75961,22171,30,30.8,0.140588036,104600,0
75962,2276,20,19.8,0.41025641,-666666666,0
75964,19224,31.4,34.6,0.100723613,86100,0.002877321
75965,29104,28.1,30.9,0.255820611,179900,0
75966,22610,42.3,44.6,0.129426916,68900,0.008739076
75968,19624,35.9,50.2,0.070943396,57100,0
75969,21865,49.8,47.8,0.064899762,108100,0.01211387
75972,21486,47.6,50.3,0.090471828,87200,0
75973,23064,41.5,42.7,0.1078125,66600,0
75974,20258,35.6,41.7,0.112113402,72000,0
75975,22654,38.7,44.6,0.101484156,88400,0
75976,19445,41.9,36.6,0.089211618,106800,0
75977,19488,56.9,58.6,0,67600,0.02189781
75978,28248,48.3,27.4,0,135400,0
75979,16582,30.1,51,0.092010278,81000,0
75980,23334,45.5,44.1,0.061077844,81200,0
76001,34181,33.4,37.3,0.248405439,177900,0.000125
76002,27352,30.8,32.3,0.208614787,171900,0.001878993
76006,34395,32.6,32,0.256970699,238400,0.003774904
76008,50953,37.3,37.4,0.367099797,309600,0.004967475
76009,22223,34.2,37.3,0.070779854,106000,0
76010,15308,27.3,27.2,0.078152014,92100,0.003793535
76011,23068,30.3,31.1,0.163763307,113200,0.003135314
76012,34056,39.1,42.4,0.239489119,186300,0.006701237
76013,29279,31.5,36.5,0.251637555,174300,0.002611125
76014,19377,28.8,31.7,0.106169689,107700,0.001703177
76015,28388,33.2,37.6,0.177055272,135100,0
76016,39784,41.6,46.1,0.285369958,185600,0.001319427
76017,32927,33.4,38.2,0.223564288,166700,0.005817265
76018,24577,33.7,34.2,0.168802767,134900,0.001374283
76020,31251,40.3,44.3,0.135376045,147800,0.001093238
76021,38564,38.5,42.5,0.287705422,217600,0.002989845
76022,31174,36.8,44.4,0.175871204,152100,0.009968592
76023,26261,43.8,40.6,0.151150055,143700,0.001712329
76028,34593,37.2,37.4,0.178931078,180000,0.002115236
76031,24635,35.9,36.7,0.109525068,95500,0
76033,27453,34,40.6,0.134343256,125300,0.00516974
76034,78786,47.5,48.9,0.378269398,488500,0.002001441
76035,55110,49.8,46.8,0.165995165,284300,0
76036,29676,35.3,38,0.175666646,168500,0.001550388
76039,36138,36.6,36.9,0.255761374,183500,0.011474219
76040,27684,33.3,35.3,0.204312212,170200,0.014112419
76041,26429,50.1,48,0.284916201,103600,0
76043,25991,40.6,38.7,0.158958959,204600,0.006616257
76044,29650,43.6,44.1,0.121086382,189900,0
76048,28032,42.8,47.6,0.146159714,148200,0.003393316
76049,36339,48.3,48.6,0.191130573,205800,0.001293452
76050,28535,40.3,44.2,0.119167429,163100,0
76051,44046,37.4,38.4,0.315783456,294400,0.001821071
76052,42173,35.9,32.2,0.276624776,264300,0
76053,26414,32.9,34.8,0.162422437,145800,0.013594668
76054,40947,43.9,42.9,0.317143851,231600,0.013458732
76055,24232,49.7,47.8,0.092778335,78600,0
76058,23530,34.3,35.9,0.069771438,124000,0
76059,18621,26.7,29.8,0.189488243,106600,0
76060,32550,38.9,37.8,0.182791728,200400,0
76063,38184,35.5,37.2,0.272965413,234900,0.00108484
76064,28904,34.7,32.1,0.057675244,175900,0
76065,38251,37,38,0.226111595,222600,0.001191287
76066,33213,53.8,50.7,0.098598858,169400,0
76067,20741,33.4,39.1,0.103432459,88500,0.00728485
76070,34390,52.9,46.9,0.36102719,220000,0
76071,24285,33.3,35.9,0.131335553,153500,0
76073,30430,39.4,39.7,0.113678131,147100,0
76077,17699,62.1,47.1,0.077192982,-666666666,0
76078,27840,34.5,33.7,0.143295019,150100,0.005072783
76082,25411,38,41.5,0.109410036,147300,0.002160605
76084,21913,34.1,31.7,0.07044579,109300,0
76085,32975,42.2,41.3,0.131858178,207700,0.002419355
76086,26163,34,35.9,0.113126365,124500,0
76087,40024,41.8,43.9,0.266822828,231400,0.001587554
76088,30939,41.9,42.9,0.122817955,208000,0.00231303
76092,86370,42.3,41.2,0.397573495,657300,0.005230973
76093,24811,36.4,43.2,0.08311229,92500,0
76102,40423,36.5,33.2,0.231809311,232400,0.04076087
76103,20080,36.4,37,0.123009678,93300,0.018247575
76104,15948,31.7,30,0.088277469,64300,0.020862745
76105,12875,27.9,28.8,0.032239634,61500,0.011688139
76106,13548,28,28.9,0.034754991,79300,0.010571373
76107,52270,35.8,36.2,0.294579661,274200,0.006604604
76108,32006,35.1,36,0.158879157,140200,0.003600531
76109,59605,32.1,34.6,0.377754678,430700,0.002521739
76110,23675,31.5,31.9,0.147017959,115900,0.009015882
76111,18368,30.6,30.8,0.085328888,88800,0.005755536
76112,24240,34.6,36.3,0.133981927,109400,0.024626742
76114,22031,32,36.6,0.092031156,90400,0.006136045
76115,14331,29.7,28.4,0.061063405,75500,0.011540681
76116,31831,32.4,35.5,0.209831255,180100,0.011300367
76117,19612,33,33.3,0.063386992,99100,0.004146048
76118,31916,35,34.1,0.231748727,162400,0.011996572
76119,14498,30.5,32.9,0.050295055,70700,0.016246376
76120,24475,28.8,35.8,0.169970477,149900,0.009272919
76123,30821,31.5,35.8,0.217361686,161500,0.006998765
76126,45732,38.5,39.7,0.25165315,195700,0.003490558
76127,15331,22.6,39.8,0.046391753,-666666666,0
76129,2953,19.7,19.3,0.214285714,-666666666,0
76131,29433,31.1,33.5,0.221421848,173000,0.001667361
76132,42839,34,36.2,0.276555794,291500,0.005552714
76133,25633,33.5,37.3,0.171988542,125000,0.007658458
76134,21122,31.8,32.2,0.078142839,108200,0.005912919
76135,30858,33.8,36.9,0.160333091,145400,0.001732312
76137,29483,30.5,32.5,0.231086657,159300,0.003419082
76140,22784,32.3,32.9,0.099140494,102600,0.001316945
76148,27029,33.5,35.6,0.133264795,121500,0.005809197
76155,34567,30.2,29.3,0.326315789,-666666666,0.042081102
76164,14078,30.4,35.2,0.032120371,66900,0.019461078
76177,39112,34.6,30.7,0.373259955,222200,0
76179,34231,33.6,33.8,0.235459023,176200,0.002422856
76180,29517,32.9,37.5,0.220359086,159100,0.001919693
76182,41381,40.4,42.2,0.280659504,217800,0.00504305
76201,17348,24.3,22,0.275624317,154900,0.033190505
76205,25837,29.5,27.7,0.244787291,209500,0.009832842
76207,31506,38.5,37.5,0.276270007,216500,0
76208,33824,32.7,33.8,0.26048,248600,0.003124756
76209,25045,29,33.2,0.209672099,159500,0.017273915
76210,35487,36.2,38,0.245927895,214300,0.009769837
76225,32361,35.6,36.9,0.14074855,155200,0.008415147
76226,56241,40.8,41.7,0.389083983,382000,0.001188684
76227,35313,33.9,35.1,0.273871062,210900,0.003502218
76228,30299,49.4,51.2,0.169421488,102300,0
76230,30541,43.6,42.3,0.095104275,131100,0.012162491
76233,32098,35.8,41.4,0.206512043,146400,0
76234,33970,35.9,40,0.158292406,165700,0.000384665
76238,32158,49.5,52.9,0.113475177,89600,0
76239,35750,48.5,48.9,0.152222222,161700,0
76240,27134,38.9,41.2,0.114996199,142200,0.000711687
76244,36063,30.5,33.2,0.341852409,237400,0.003245375
76245,26227,56,46.7,0.180707395,89900,0
76247,32532,37.1,38.2,0.231083845,175600,0.000861574
76248,53762,40.1,41.4,0.371652438,342900,0.002048656
76249,29798,38.2,37.3,0.237079431,169100,0.002808989
76250,38455,46.5,45.3,0.217207334,184400,0
76251,27716,42.6,49.6,0.087649402,144800,0
76252,34523,30,41.5,0.235260446,184300,0.010322581
76253,26933,34.8,42.4,0.01980198,-666666666,0.026143791
76255,25107,42.2,44.8,0.096577947,101000,0
76258,34685,43.5,43,0.165139616,182500,0
76259,27295,36.8,33.1,0.158638083,168200,0.005093379
76261,28837,53.3,53.8,0.245989305,73600,0
76262,50662,37.8,37,0.359375,355400,0
76263,21051,25.5,51,0.218487395,-666666666,0
76264,27985,37.8,51.3,0.090990991,120600,0
76265,29313,34.9,32.8,0.113170732,99000,0
76266,32175,40.6,40.9,0.176962555,170100,0.001869159
76268,18851,34.9,38.4,0.059459459,42700,0
76270,30921,53,47,0.09414557,130100,0
76271,29939,35.1,37.9,0.208791209,159700,0
76272,32575,39.9,45.3,0.165690665,121900,0.00102459
76273,25877,40.6,41.5,0.122871606,143000,0.008875083
76301,16796,34.5,39.2,0.089226436,52100,0.011155378
76302,24605,33,34.7,0.165751134,110100,0
76305,28058,48.2,49.1,0.160183767,118400,0
76306,20146,33.2,37,0.140370521,75500,0.007216818
76308,31024,34.5,33.9,0.24688744,139300,0.004773512
76309,27236,32.8,38.1,0.161096334,92100,0.005250205
76310,32778,36.9,40.4,0.204160845,135200,0.000111995
76311,17601,20.5,21.5,0.224882874,-666666666,0.011458792
76351,26569,37.8,38.7,0.176470588,81800,0.019334049
76354,25467,42.9,39.5,0.164288373,106000,0.003060306
76357,32295,37.2,43.2,0.168316832,63800,0
76360,25022,47.3,53.4,0.088111888,40800,0
76363,21286,37.1,37.5,0.132258065,29200,0
76364,24536,34.7,39.1,0.202020202,75000,0
76365,26402,44.3,48.3,0.138456653,86600,0
76366,27965,35.8,51.4,0.107392996,96800,0
76367,16827,37.1,38.5,0.082001756,90300,0.008260772
76370,36193,57.6,53.2,0.069444444,28200,0
76371,23968,36.5,46,0.12567714,48300,0
76372,20073,38.1,28.5,0.101248266,86900,0
76373,21518,34.4,54.3,0.086092715,-666666666,0
76374,24913,47.3,42.8,0.16520826,56500,0
76377,17703,46.5,45.1,0.037300178,58000,0
76379,21250,27.4,33.3,0.101492537,97500,0
76380,25270,45.2,50.4,0.152114862,69500,0
76384,24188,39.2,37.5,0.124882298,73800,0
76388,23918,45.1,61.1,0.08,29800,0
76389,28303,37,45.7,0.174705252,123100,0
76401,24844,26.1,29.2,0.214730671,148500,0.001362583
76402,20544,19.7,19.3,1,-666666666,0
76424,22316,35.6,39.9,0.104731436,68700,0.007116337
76426,24759,40.7,41.5,0.110344034,146500,0
76427,23642,33.3,29.6,0.096629213,66000,0
76429,43838,40.4,-666666666,0.058823529,-666666666,0
76430,23177,28.7,45.8,0.16005472,83000,0
76431,23386,40.2,35.1,0.080470163,96400,0
76432,23105,45.4,48.2,0.135429262,114100,0
76433,31313,50.9,52.1,0.189463956,269200,0
76435,19824,55.5,60.4,0.110275689,40000,0
76436,27576,44.4,44.5,0.271604938,285400,0
76437,25894,46.7,45.5,0.071777721,74500,0
76442,24954,42.8,46.7,0.128071482,108000,0
76443,22505,45.7,47.2,0.151696607,83900,0
76444,25764,48.2,41,0.154789272,90100,0
76445,12674,30.7,56.5,0,70700,0
76446,25466,39.4,38.2,0.139693025,113800,0.0014828
76448,29620,35.7,43.6,0.09637332,82600,0.010561423
76449,35758,52.8,51.2,0.126512097,124800,0
76450,28349,41.3,45.1,0.133481646,97700,0
76452,18946,32.5,3.7,0,-666666666,0
76453,43914,61,59.2,0.19944082,179800,0
76454,17727,50.1,40.6,0.113963039,61300,0
76455,25147,43.4,43.9,0.187028658,78300,0
76457,21584,40.2,42.1,0.10623285,124800,0
76458,24550,35.9,42.2,0.093900096,83700,0
76459,39865,30.8,16.7,0,56400,0
76460,28097,58.4,39.6,0.138528139,181900,0
76462,34975,47.8,44.3,0.18677686,201400,0.003638569
