,zipcode,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation,clusters
8485,29482,1757646.75,82363.0,45.8,49.6,0.419292605,0.014866204,4
8595,29685,705948.25,57984.0,55.0,54.8,0.215934475,0.0,4
8678,29941,1721662.833,14244.0,44.8,58.4,0.087420043,0.0,4
8847,30305,515456.25,94499.0,37.2,37.9,0.434616465,0.021099152000000003,4
8848,30306,660226.1667,81647.0,35.2,34.8,0.409610346,0.023031496000000002,4
8849,30307,524895.5,68813.0,39.0,35.3,0.363083575,0.06905003400000001,4
8861,30319,550806.9167,71316.0,36.7,37.5,0.432735497,0.044249200999999995,4
8864,30327,1002373.167,107095.0,46.2,45.3,0.412153479,0.008608041,4
8874,30342,601044.6667,73035.0,32.8,35.2,0.43515990600000004,0.055145767000000005,4
9366,32082,514493.8333,68188.0,51.4,51.6,0.36629862799999996,0.00086837,4
9516,32459,536998.5,46495.0,41.6,44.6,0.337409576,0.0,4
9692,32963,602770.6667,102717.0,68.6,67.6,0.344336474,0.0039170509999999995,4
9723,33036,718200.5,61973.0,59.1,59.5,0.251412429,0.026117237,4
9724,33037,607718.1667,47946.0,55.1,52.9,0.178627145,0.041794714,4
9725,33040,599552.5,38834.0,41.0,40.1,0.201891527,0.010671564,4
9726,33042,572102.8333,55418.0,52.7,54.8,0.26543648,0.006213018000000001,4
9729,33051,580716.8333,108919.0,65.0,62.8,0.263620387,0.0,4
9742,33070,554404.3333,47739.0,48.2,50.6,0.233061028,0.0,4
9746,33109,3562881.917,279429.0,73.7,67.5,0.46736842100000003,0.07821229099999999,4
9747,33122,1149991.1670000001,26480.0,30.5,9.8,0.5072463770000001,0.0,4
9756,33133,621844.9167,52702.0,39.1,44.9,0.25660669399999997,0.058361795,4
9763,33140,536516.4167,65113.0,43.0,45.0,0.289322758,0.038151636,4
9769,33146,911161.9167,53284.0,23.2,25.1,0.314572864,0.035762382,4
9771,33149,1282372.6670000001,78678.0,41.3,43.3,0.383439191,0.019890511,4
9773,33154,601887.25,51632.0,42.5,44.6,0.314736842,0.013746247,4
9775,33156,764438.6667,68873.0,38.7,44.6,0.30746333,0.082736278,4
9777,33158,674330.9167,77617.0,43.7,47.0,0.301087449,0.018694653999999998,4
9807,33301,564852.0833,82844.0,42.7,43.1,0.34336157100000003,0.012026726000000001,4
9829,33330,589746.1667,51303.0,42.2,42.8,0.262708499,0.001291322,4
9831,33332,564788.0833,51037.0,38.9,43.3,0.296296296,0.000356062,4
9854,33432,605611.3333,78293.0,56.7,56.5,0.269713372,0.00640033,4
9879,33473,613780.4167,48521.0,36.3,40.0,0.354509284,0.00473836,4
9883,33480,748020.75,160724.0,70.5,67.5,0.346297681,0.007381258000000002,4
9884,33483,574887.5,91819.0,55.7,59.5,0.361172726,0.026047359,4
9935,33606,543580.0,52407.0,33.8,29.2,0.36620416299999997,0.018118467,4
9951,33629,604188.1667,66854.0,39.3,40.0,0.355740266,0.00216121,4
9993,33786,573949.0,63056.0,57.7,57.9,0.334057971,0.0,4
10054,33921,1482643.833,50839.0,55.0,62.2,0.25459317600000003,0.151234568,4
10056,33924,982419.0,25510.0,43.4,41.4,0.138297872,0.2,4
10072,33957,765860.6667,86761.0,68.2,65.2,0.306206897,0.0,4
10088,34102,732267.25,93059.0,60.2,62.2,0.323064113,0.0075650119999999986,4
10089,34103,718928.0,77945.0,62.7,65.3,0.261936635,0.005929304,4
10092,34108,679603.3333,80183.0,64.1,65.0,0.28346619,0.009599192,4
10109,34145,557465.3333,63824.0,66.6,64.2,0.28018987300000003,0.0,4
10120,34215,534505.4167,33787.0,69.2,65.1,0.251004016,0.0,4
10121,34216,1007371.583,45987.0,63.7,67.5,0.234848485,0.003584229000000001,4
10122,34217,583573.1667,54613.0,64.4,64.5,0.232358003,0.023024594,4
10128,34228,658381.1667,97866.0,71.4,70.8,0.31860431899999997,0.014392991,4
10135,34236,625635.1667,61616.0,64.9,68.0,0.27538115,0.027132674,4
10141,34242,626778.3333,82278.0,63.9,66.3,0.326116171,0.003333333,4
10379,35223,541372.3333,70604.0,43.3,43.0,0.393873366,0.0,4
10866,37014,574239.1667,60144.0,42.0,41.1,0.31737773199999997,0.009237875,4
10876,37027,599048.0833,67433.0,40.3,42.3,0.426226809,0.0028613859999999996,4
10907,37069,506241.0833,60788.0,42.7,43.5,0.440196078,0.001343669,4
10974,37204,511833.0,47481.0,30.1,29.8,0.41518144700000004,0.007919688000000001,4
10984,37215,567405.0833,84303.0,45.3,43.7,0.38715953299999994,0.005601765,4
11031,37350,537624.25,79645.0,46.6,48.0,0.471428571,0.0,4
11866,40025,1142739.4170000001,186167.0,52.5,50.5,0.303030303,0.0,4
14195,47406,813261.8333,2617.0,19.2,19.1,0.255813953,0.029141103999999998,4
14531,48168,506494.5,64009.0,44.0,46.1,0.347681057,0.0018320320000000001,4
14588,48301,533974.8333,77630.0,43.8,48.4,0.381778955,0.005794948,4
14965,49116,503739.4167,115376.0,70.2,64.6,0.26666666699999997,0.19718309899999997,4
15154,49636,528880.75,72597.0,62.4,67.1,0.42492917799999996,0.0,4
17143,55331,549714.3333,67788.0,45.6,47.1,0.4034231720000001,0.009527888,4
17152,55340,507045.5,70362.0,41.3,39.0,0.30665417100000003,0.029956162,4
17166,55356,557540.4167,91066.0,45.1,46.3,0.369970294,0.019124678,4
17196,55391,642193.25,88496.0,48.5,50.7,0.40782775600000004,0.021821873,4
17224,55424,787160.25,95123.0,42.4,43.3,0.392028647,0.005484075,4
17236,55436,511857.6667,76696.0,43.1,48.4,0.413609282,0.036715724,4
17239,55439,534575.25,70441.0,47.1,49.4,0.437509951,0.026900296,4
18465,59931,577742.25,43091.0,66.3,52.9,0.3672566370000001,0.0,4
18486,60022,1041992.917,129751.0,44.0,45.6,0.33717787,0.26631016,4
18487,60025,515863.6667,53918.0,42.0,45.7,0.319613857,0.08785086800000001,4
18488,60026,609814.6667,66848.0,41.5,48.1,0.33269752,0.142741935,4
18489,60029,801761.0833,74128.0,32.0,40.0,0.421212121,0.18143459899999997,4
18498,60043,1376308.667,94964.0,40.7,42.0,0.402796272,0.280963303,4
18500,60045,784298.1667,95317.0,44.7,48.5,0.378126113,0.088881302,4
18510,60062,557319.1667,63022.0,48.6,50.4,0.36091426299999996,0.10746697300000001,4
18529,60091,749107.3333,82901.0,43.5,46.8,0.326543985,0.20265584,4
18530,60093,1105020.6670000001,105991.0,41.5,44.9,0.407544787,0.21990140100000002,4
18605,60201,513062.3333,50304.0,29.8,34.2,0.287999347,0.1934408,4
18611,60305,643186.3333,80923.0,41.5,41.1,0.37385844700000004,0.20317164199999999,4
18707,60521,883363.75,91363.0,41.1,42.5,0.37262849299999995,0.18538894600000005,4
18708,60523,689524.0833,81207.0,56.4,62.0,0.295606495,0.035595391000000004,4
18735,60558,566092.25,71004.0,41.1,42.4,0.430631056,0.20984975,4
18745,60602,522389.3333,100507.0,30.4,31.2,0.585612969,0.250537634,4
18746,60603,639169.5,117992.0,29.5,28.3,0.40286831799999995,0.15251989400000002,4
18757,60614,646735.3333,82845.0,30.4,30.2,0.481611346,0.441566214,4
18764,60622,526648.6667,59459.0,31.9,31.5,0.439853031,0.34409175,4
19737,63005,557330.5,78311.0,42.9,43.7,0.376546847,0.00239644,4
19780,63073,657699.5833,72017.0,48.7,47.7,0.414670659,0.0,4
19794,63105,581944.4167,66985.0,32.0,32.0,0.334860737,0.042234162,4
19810,63124,847209.5,114739.0,49.1,51.8,0.34524561200000004,0.011595547,4
19817,63131,613157.8333,81308.0,48.2,48.7,0.423228505,0.0034386140000000004,4
20747,66221,536464.25,63182.0,37.2,38.2,0.443051006,0.0051196440000000005,4
20749,66224,530750.5,74958.0,38.3,41.3,0.431687715,0.0,4
22223,72065,567045.0833,27498.0,38.9,39.6,0.09600893099999999,0.0,4
22283,72167,582917.1667,24932.0,49.3,49.5,0.100346021,0.0,4
23303,75201,785605.5833,84621.0,31.5,30.6,0.46656702299999997,0.039615076,4
23307,75205,1177062.75,102429.0,36.6,34.5,0.443858126,0.008175779000000001,4
23309,75207,748325.0,31258.0,33.0,30.4,0.170478805,0.009728623,4
23311,75209,574458.1667,74309.0,39.3,43.7,0.363577566,0.014906026999999999,4
23315,75214,516449.75,66014.0,37.2,37.5,0.38520611200000004,0.022381801,4
23324,75225,1194022.8329999999,120578.0,46.3,46.6,0.48194288,0.0029745509999999998,4
23329,75230,624735.3333,89305.0,45.8,46.7,0.37344358899999996,0.020446681,4
23601,76034,571854.9167,78786.0,47.5,48.9,0.378269398,0.002001441,4
23636,76092,755931.8333,86370.0,42.3,41.2,0.397573495,0.005230973,4
23931,77005,1127784.1670000001,102998.0,36.8,36.4,0.355585525,0.004799269,4
23945,77019,513523.5833,101938.0,36.8,40.3,0.40485902799999995,0.01509099,4
23950,77024,827120.1667,90865.0,43.6,43.8,0.411724814,0.009188452,4
24076,77401,845038.8333,97898.0,43.9,43.1,0.33580913799999995,0.011921089,4
24423,78257,589628.8333,81104.0,40.1,36.7,0.357922888,0.001848998,4
24553,78619,518239.25,54791.0,44.6,44.6,0.320375769,0.0,4
24566,78635,587206.3333,27311.0,21.5,28.8,0.0,0.0,4
24588,78663,525355.8333,38265.0,47.4,44.6,0.071884984,0.0,4
24596,78675,513790.3333,50018.0,35.9,57.0,0.158450704,0.0,4
24599,78701,529201.6667,99948.0,35.1,36.0,0.46649082799999997,0.025296778,4
24601,78703,906528.25,85040.0,35.4,36.6,0.41818644,0.05946717400000001,4
24602,78704,566527.5,53557.0,33.2,32.9,0.430831621,0.044082729,4
24615,78730,706521.25,82238.0,43.4,42.2,0.43556085899999997,0.0,4
24616,78731,710990.5,69343.0,38.5,39.8,0.394344575,0.045765169,4
24617,78732,520207.6667,66799.0,40.1,41.0,0.436987522,0.0015907979999999998,4
24618,78733,718064.4167,74320.0,40.8,43.1,0.38912656,0.001989555,4
24620,78735,582106.25,67415.0,36.5,39.8,0.39055794,0.002861545,4
24623,78738,570060.1667,65842.0,41.4,43.4,0.47611111100000003,0.0,4
24629,78746,1093681.9170000001,84782.0,42.6,41.5,0.45045811799999996,0.007273765,4
24638,78756,529370.25,59679.0,35.2,37.0,0.42824273799999996,0.069366197,4
24932,80007,617252.1667,58868.0,39.0,38.7,0.32816287,0.024601578,4
24939,80016,550894.4167,48295.0,37.4,37.5,0.351335954,0.012283137,4
24946,80023,620916.4167,58130.0,42.5,41.9,0.373718482,0.026899034,4
24948,80025,530285.1667,43383.0,55.2,29.0,0.552845528,0.184738956,4
24950,80027,592583.9167,50343.0,38.8,41.2,0.37226847,0.044195322,4
24960,80107,519376.4167,43899.0,42.4,44.8,0.23092391899999998,0.001346902,4
24961,80108,638542.5,65508.0,41.9,40.9,0.412489307,0.012868633,4
24964,80111,640666.9167,64504.0,40.2,39.9,0.39175440899999997,0.042535545,4
24967,80116,730829.0833,51923.0,50.8,51.6,0.329372937,0.0075431030000000015,4
24969,80118,666004.0,60388.0,52.8,50.4,0.33903482,0.004091175,4
24974,80124,605730.5833,60197.0,37.1,39.5,0.405744695,0.040611211,4
24975,80125,562225.25,55370.0,40.6,41.1,0.315162741,0.009448548000000001,4
24976,80126,546139.6667,53830.0,39.2,40.9,0.40908450700000004,0.022053726000000003,4
24980,80130,509623.9167,51376.0,36.7,38.1,0.41224137,0.020238095,4
24982,80132,530488.1667,49890.0,42.4,44.0,0.341735302,0.0015567229999999999,4
24984,80134,519949.25,47326.0,35.8,36.5,0.3817908270000001,0.017587661,4
24985,80135,614533.8333,58669.0,54.4,53.2,0.29418303100000004,0.0032679740000000003,4
24988,80138,532862.5833,46170.0,39.5,40.6,0.313510551,0.011075949,4
24993,80206,656481.0,67551.0,37.8,35.4,0.39835589899999996,0.067172791,4
24995,80209,705171.5,70844.0,37.7,37.7,0.440768461,0.056900877999999995,4
24996,80210,622247.9167,59093.0,33.5,34.4,0.40625513700000004,0.06134788400000001,4
24997,80211,554637.5,52285.0,34.9,35.0,0.35714285700000004,0.054648153,4
24998,80212,532571.3333,48515.0,38.1,38.0,0.356397295,0.038721677,4
25004,80220,533189.5,56542.0,37.0,35.6,0.320238232,0.072693923,4
25013,80230,687784.0833,62665.0,38.0,38.8,0.342156134,0.030699148,4
25021,80238,596300.5833,56726.0,34.0,35.8,0.40085287799999997,0.029039389,4
25028,80301,551750.0833,53220.0,37.3,39.0,0.37701853700000004,0.034811793,4
25029,80302,865073.5,38781.0,25.6,24.6,0.36207838299999995,0.058418383,4
25030,80303,636683.9167,43424.0,28.4,34.0,0.33983084399999997,0.07816295,4
25031,80304,934802.8333,55982.0,38.7,41.3,0.36113376799999997,0.060308272,4
25032,80305,724234.8333,50966.0,30.9,38.9,0.346583528,0.11445219,4
25033,80401,554301.3333,47126.0,36.2,42.4,0.304078772,0.032095742999999996,4
25034,80403,576995.1667,55242.0,40.7,44.4,0.350627615,0.013719368000000001,4
25039,80424,684372.5,38842.0,35.1,35.8,0.386574376,0.09471147,4
25044,80433,517016.6667,52259.0,45.4,47.2,0.310012063,0.009904913000000001,4
25046,80435,521540.4167,39263.0,35.7,35.4,0.337483241,0.034726688,4
25049,80439,604769.5833,56174.0,47.5,47.7,0.37828084,0.014594949,4
25052,80443,529298.9167,33194.0,49.2,45.1,0.356941309,0.046502224,4
25074,80477,687587.8333,65948.0,62.0,50.6,0.367924528,0.0,4
25075,80478,564291.5833,27426.0,42.2,45.7,0.283566058,0.022630835,4
25080,80487,625367.0833,44414.0,37.8,39.6,0.36097524299999995,0.035437535,4
25082,80498,557135.5,39998.0,40.9,44.6,0.39335494299999996,0.000207814,4
25084,80503,524839.8333,48855.0,40.1,43.4,0.35344754799999994,0.021793055,4
25091,80516,535614.0833,46487.0,37.7,37.0,0.35563944200000003,0.024881248999999998,4
25106,80540,518095.9167,44401.0,49.2,43.3,0.32993706899999997,0.019888992,4
25111,80547,542223.3333,36398.0,34.8,29.6,0.40620384,0.0,4
25219,80921,506800.6667,47958.0,40.0,41.5,0.348169419,0.003430222,4
25310,81224,650548.25,35686.0,36.0,38.7,0.42778483700000003,0.028026906,4
25352,81426,530436.3333,37711.0,46.7,36.8,0.445652174,0.0,4
25356,81430,644031.5833,58536.0,55.0,56.3,0.46554621799999996,0.0,4
25361,81435,1044290.833,49098.0,39.7,37.7,0.473282443,0.141078838,4
25378,81611,1841996.417,66647.0,42.3,42.4,0.471527022,0.197595012,4
25379,81615,1043805.917,41013.0,36.8,49.7,0.743305633,0.109813084,4
25381,81621,713905.75,46411.0,43.2,42.3,0.313721087,0.068861454,4
25382,81623,674212.3333,40883.0,38.6,37.6,0.324223708,0.068827615,4
25399,81649,1039012.583,30874.0,52.8,39.5,0.21854304600000002,0.0,4
25402,81654,1096495.4170000001,24400.0,34.2,36.0,0.141666667,0.022857142999999996,4
25404,81656,2560726.5,34439.0,63.5,38.8,0.19117647100000001,0.08510638300000001,4
25405,81657,3150445.917,56151.0,37.4,42.1,0.486807958,0.110742536,4
25529,83001,637416.6667,54288.0,37.4,37.6,0.374346379,0.054211128,4
25531,83012,740335.9167,27256.0,31.9,26.5,0.71875,0.0,4
25532,83013,695637.4167,43646.0,63.0,35.5,0.107611549,0.0,4
25533,83014,954585.0,66864.0,47.2,50.6,0.466162571,0.0,4
25534,83025,605556.0833,37747.0,43.1,39.3,0.523489933,0.0,4
25606,83340,718208.0,34219.0,42.8,45.7,0.41813602,0.004524887,4
25616,83353,603690.3333,48289.0,51.7,61.7,0.355371901,0.084682441,4
25622,83414,641513.0833,32462.0,62.3,61.8,0.058641975,0.0,4
25750,83821,565913.0,58052.0,61.3,62.8,0.306010929,0.008849558,4
25794,84004,676138.1667,43556.0,33.1,27.6,0.36638085,0.016459075,4
25838,84060,986529.4167,62632.0,39.8,38.8,0.39708102700000003,0.049369965,4
25839,84061,556037.5833,43140.0,55.4,64.3,0.278169014,0.0,4
25869,84098,766909.9167,65520.0,41.0,42.6,0.389986926,0.020199118999999998,4
25877,84108,562763.75,50818.0,34.6,34.3,0.334319328,0.06297207099999999,4
26035,85018,529307.75,51784.0,38.7,38.0,0.302711381,0.023358012999999997,4
26110,85253,1544454.833,112344.0,53.2,53.0,0.328613487,0.002318572,4
26112,85255,701767.6667,76681.0,49.3,50.8,0.404916939,0.0025850929999999997,4
26115,85259,653237.5833,71077.0,49.3,48.2,0.346059688,0.0013822889999999999,4
26117,85262,847709.6667,87276.0,61.5,59.1,0.359375,0.0,4
26119,85264,754588.8333,40777.0,32.8,42.7,0.11475409800000001,0.0,4
26120,85266,730742.75,73991.0,58.5,58.6,0.3913732070000001,0.002243829,4
26184,85377,726373.3333,72016.0,69.6,64.3,0.363288719,0.0,4
26331,86336,518416.0,43988.0,60.7,59.8,0.2571401,0.0032292790000000003,4
26425,87506,672859.0833,52517.0,52.0,53.5,0.201527323,0.007311278,4
26625,89161,582299.5,114233.0,27.6,50.9,0.10344827599999999,0.0,4
26642,89411,647935.6667,77145.0,61.9,60.9,0.297830375,0.0,4
26643,89413,2070546.167,85971.0,61.1,63.2,0.409615385,0.0,4
26660,89439,518216.5,38862.0,58.8,57.8,0.16341030199999998,0.0,4
26667,89448,726390.6667,67990.0,59.8,60.2,0.22463206800000002,0.0,4
26669,89451,777441.1667,65870.0,50.8,51.7,0.350715137,0.00756859,4
26678,89511,643814.5833,58442.0,48.4,47.8,0.309237969,0.002313565,4
26680,89519,554655.4167,66096.0,51.0,54.7,0.289235338,0.0,4
26703,90004,1106405.1670000001,31139.0,34.6,35.5,0.24676893600000002,0.187278728,4
26704,90005,831174.6667,22694.0,35.0,37.0,0.23098192399999998,0.289654194,4
26705,90006,715640.5,16383.0,32.9,33.6,0.155108549,0.297746713,4
26706,90007,692458.75,16212.0,24.6,24.8,0.169072368,0.163804491,4
26707,90008,822341.6667,31172.0,39.5,44.7,0.171324895,0.106357736,4
26708,90010,916113.25,42734.0,36.8,38.4,0.41878089,0.11501757900000001,4
26710,90012,579822.1667,27356.0,34.0,38.5,0.203622802,0.12238649900000001,4
26711,90013,588509.25,39316.0,45.3,41.0,0.24909189999999998,0.232946027,4
26712,90014,604382.6667,47740.0,43.3,38.8,0.309358082,0.163334035,4
26713,90015,682746.9167,32600.0,32.4,31.4,0.232806755,0.24835924,4
26714,90016,750725.8333,24790.0,33.5,39.3,0.147353674,0.09638994099999999,4
26715,90017,733152.6667,24409.0,30.9,31.3,0.200769361,0.351986105,4
26716,90018,724436.1667,20658.0,32.3,36.3,0.135160681,0.134752064,4
26717,90019,1019172.75,31994.0,36.9,38.9,0.218362024,0.11765546800000001,4
26718,90020,648509.8333,29899.0,33.5,36.6,0.317061247,0.170454545,4
26719,90021,588266.4167,30468.0,40.5,39.7,0.186931348,0.257565095,4
26722,90024,1318391.4170000001,43406.0,23.7,21.9,0.329036079,0.049657024,4
26723,90025,1001677.833,53136.0,32.6,34.8,0.40130881700000004,0.06988122599999999,4
26724,90026,832746.6667,34316.0,34.1,35.6,0.27623243199999997,0.136471757,4
26725,90027,1235434.6670000001,50282.0,37.7,39.0,0.35571506,0.10069221199999999,4
26726,90028,777962.25,36703.0,35.4,36.2,0.35556264200000004,0.14086874300000002,4
26727,90029,905165.9167,22947.0,34.8,36.7,0.210823967,0.236382373,4
26728,90031,642080.0,20318.0,34.0,37.9,0.136642863,0.11773280300000001,4
26729,90032,600173.0,20814.0,32.9,34.8,0.14118871800000002,0.08746300900000001,4
26731,90034,1283535.75,45844.0,33.6,33.8,0.32891197899999997,0.08366793,4
26732,90035,1426157.833,55360.0,36.5,37.2,0.354757648,0.051054824000000006,4
26733,90036,1652195.25,58567.0,34.9,34.3,0.41786454700000003,0.046952695,4
26735,90038,951057.1667,26001.0,33.9,33.6,0.26052257,0.18807022,4
26736,90039,869502.3333,48035.0,37.0,39.5,0.306367729,0.042727104,4
26738,90041,845657.5,38137.0,37.5,41.9,0.317012048,0.04514345,4
26739,90042,766701.5833,27780.0,34.3,35.8,0.19390152,0.099233524,4
26740,90043,654397.9167,29541.0,37.0,44.2,0.147305502,0.082771497,4
26742,90045,1181788.8329999999,52519.0,34.3,36.6,0.360248894,0.027976217999999997,4
26743,90046,1243995.4170000001,65751.0,39.7,37.2,0.43046160899999997,0.044126975,4
26745,90048,1675738.167,76790.0,37.6,37.0,0.425356921,0.021032903,4
26746,90049,2419648.833,101869.0,40.6,41.0,0.392459695,0.029150952999999997,4
26747,90056,1233691.4170000001,56024.0,47.6,50.0,0.250778277,0.013135351000000002,4
26748,90057,548600.0,16600.0,32.1,35.5,0.15375878,0.39692094,4
26752,90062,566315.6667,19099.0,33.0,36.1,0.09423322599999999,0.125386997,4
26754,90064,1539758.167,66508.0,38.0,41.6,0.367606235,0.027968923,4
26755,90065,813004.9167,31523.0,36.8,37.5,0.226599098,0.081276063,4
26756,90066,1473098.0,48514.0,37.3,38.4,0.309564333,0.06917279700000001,4
26757,90067,1135106.5829999999,135962.0,61.9,61.7,0.418582375,0.016169153999999998,4
26758,90068,1254890.1670000001,81972.0,43.1,41.6,0.406957014,0.041981205,4
26759,90069,961604.3333,89862.0,44.3,40.1,0.440375484,0.017588988,4
26760,90077,2410907.583,116179.0,48.8,49.1,0.367444001,0.0,4
26761,90094,1105669.5,92419.0,35.9,35.9,0.40091824600000003,0.007325319,4
26763,90210,4203202.75,116411.0,47.0,49.7,0.326432068,0.010719755,4
26764,90211,1894069.333,65606.0,38.9,44.5,0.373442623,0.026977172999999997,4
26765,90212,2268777.917,75033.0,41.2,43.4,0.373068433,0.018715764,4
26769,90230,974886.1667,44768.0,38.4,41.8,0.287734078,0.047184704,4
26770,90232,1378169.083,51972.0,40.9,40.5,0.311564135,0.046689404000000004,4
26771,90240,603938.8333,32167.0,36.6,38.4,0.177600272,0.014177012,4
26772,90241,582344.0833,26901.0,34.3,37.4,0.155723084,0.029334855,4
26773,90242,524593.0,24903.0,32.9,35.5,0.143334666,0.034018321000000004,4
26774,90245,1328162.0829999999,49818.0,37.8,39.4,0.330857529,0.016525184,4
26775,90247,510787.6667,23789.0,36.8,38.2,0.159622986,0.042593683,4
26776,90248,573804.8333,29146.0,42.2,42.9,0.19639639600000008,0.038764045,4
26777,90249,561288.3333,27475.0,38.9,42.1,0.175331679,0.05247167,4
26778,90250,635559.0,24581.0,32.4,34.9,0.158556107,0.056700041,4
26779,90254,1598020.5,92921.0,39.7,38.5,0.492924225,0.006849887,4
26781,90260,581587.3333,24392.0,36.2,36.6,0.156493343,0.034412955,4
26783,90265,2934502.083,112483.0,48.5,50.6,0.35529632,0.011180266999999999,4
26784,90266,2197040.5,93616.0,43.9,43.9,0.40489513299999996,0.012200463,4
26786,90272,3054936.75,129521.0,47.1,48.1,0.361732361,0.007241054,4
26787,90274,1688640.833,86426.0,51.6,50.8,0.39079895200000003,0.004624045,4
26788,90275,1286931.6670000001,63906.0,49.7,49.7,0.351733945,0.009652075999999999,4
26789,90277,1235830.3329999999,63149.0,42.6,44.8,0.36048841299999995,0.017417386,4
26790,90278,996210.8333,55624.0,38.9,40.0,0.3608233420000001,0.016076563999999998,4
26792,90290,1186904.75,62612.0,45.6,47.4,0.333663857,0.018525818,4
26793,90291,2070820.333,74585.0,38.4,36.9,0.41803057600000004,0.03170112,4
26794,90292,1107421.25,87124.0,40.0,40.8,0.391399107,0.014794983999999999,4
26795,90293,858889.3333,75708.0,37.9,38.8,0.410136525,0.015209125,4
26797,90302,529750.0,23302.0,32.8,35.0,0.186202807,0.05645892900000001,4
26798,90303,559789.6667,20344.0,31.6,35.2,0.092419324,0.075799851,4
26799,90304,520101.0,15695.0,28.5,30.8,0.068057366,0.072398567,4
26800,90305,588985.5,38255.0,44.8,46.4,0.214383445,0.040913172000000005,4
26801,90401,1124395.5829999999,71623.0,36.3,41.2,0.3797992670000001,0.043567989,4
26802,90402,3650905.5,124128.0,48.3,48.2,0.355007985,0.014218008999999997,4
26803,90403,1307309.25,78563.0,40.5,38.1,0.431152927,0.045357999,4
26804,90404,1058587.75,49181.0,35.0,40.5,0.348903718,0.048599101,4
26805,90405,1672486.833,69183.0,39.8,41.4,0.38935929399999997,0.041734655,4
26806,90501,679020.5833,30183.0,36.2,37.8,0.24850728,0.031856693,4
26808,90503,879587.5833,43041.0,38.1,43.1,0.357197892,0.018441957,4
26809,90504,718695.3333,37246.0,40.1,42.3,0.295806018,0.019855145,4
26810,90505,944731.3333,47017.0,39.1,43.8,0.351362495,0.0179154,4
26811,90601,565316.75,31615.0,37.6,38.8,0.166828536,0.020422183,4
26812,90602,552252.5833,23245.0,31.8,33.8,0.10562691099999999,0.025531915,4
26813,90603,596224.75,34085.0,40.3,40.4,0.20318779399999998,0.016318155,4
26814,90604,551014.8333,26411.0,34.7,36.7,0.116774194,0.012966048999999999,4
26815,90605,515592.25,25934.0,33.9,34.4,0.124635596,0.018144717,4
26817,90620,605412.9167,30950.0,36.1,40.4,0.232475407,0.019897669,4
26818,90621,591305.4167,24646.0,31.7,37.3,0.22849439,0.034716846,4
26819,90623,755884.6667,40247.0,42.1,44.7,0.31739281399999997,0.0069002840000000005,4
26820,90630,694043.3333,37271.0,40.4,42.9,0.274360482,0.016365996,4
26821,90631,617472.9167,34038.0,35.5,37.8,0.198289136,0.018031396,4
26822,90638,594882.3333,32014.0,37.2,40.7,0.210843922,0.016954446,4
26823,90640,538137.1667,23059.0,33.9,38.4,0.139901989,0.057001063,4
26827,90680,517156.8333,22425.0,33.9,37.2,0.121959817,0.017671973,4
26828,90701,558000.25,24172.0,38.3,39.6,0.22068560899999998,0.016536579,4
26829,90703,724137.0833,38355.0,43.5,46.5,0.329743299,0.025795085,4
26830,90704,697368.0,37346.0,40.3,39.3,0.11946902699999999,0.0,4
26831,90706,507865.3333,23394.0,33.8,34.4,0.129356269,0.024787902999999997,4
26832,90710,578161.6667,26646.0,36.7,38.6,0.18141801600000002,0.045521865,4
26833,90712,573804.8333,35582.0,37.6,40.5,0.21543141600000001,0.024787489,4
26834,90713,596878.25,37166.0,37.6,40.1,0.199155909,0.01593457,4
26835,90715,537743.5,27108.0,34.9,37.4,0.21606949,0.03012416,4
26837,90717,657748.0833,36903.0,39.5,39.9,0.22583120199999998,0.034435388,4
26838,90720,990533.5833,46123.0,40.0,45.2,0.320979738,0.018154023000000002,4
26840,90731,593187.9167,29603.0,35.4,36.6,0.157473396,0.055356759000000005,4
26841,90732,643754.5,46518.0,42.2,48.8,0.267051954,0.015761821000000002,4
26842,90740,940935.4167,55618.0,54.1,60.6,0.30449946,0.01142628,4
26843,90742,1806388.083,73855.0,49.3,52.0,0.278056951,0.0,4
26844,90743,1874609.917,78193.0,51.7,55.7,0.441441441,0.0,4
26846,90745,511600.4167,26513.0,36.5,40.7,0.216801821,0.036683455,4
26847,90746,560115.0833,32749.0,38.5,45.3,0.17060163600000006,0.030110935,4
26848,90755,515744.6667,37498.0,38.1,35.6,0.251921435,0.037140971,4
26850,90803,927642.9167,66068.0,44.1,44.4,0.322372151,0.025419232000000003,4
26853,90806,530646.1667,20656.0,31.3,35.1,0.11739845900000001,0.088087706,4
26854,90807,628258.25,42071.0,39.3,42.9,0.237521882,0.044558336,4
26855,90808,680633.25,48646.0,42.4,43.7,0.250301226,0.012196974,4
26858,90814,631550.25,45265.0,36.8,38.7,0.33151718399999996,0.023144306,4
26859,90815,691350.5,40777.0,36.9,38.7,0.311970121,0.022924608,4
26860,91001,844630.8333,48448.0,41.6,45.8,0.225838228,0.04616988,4
26861,91006,924556.5,42684.0,41.8,45.0,0.333219558,0.028043464,4
26862,91007,967151.1667,38448.0,42.0,46.9,0.320812103,0.030698542000000002,4
26863,91008,1260909.0829999999,75536.0,55.3,53.1,0.354322305,0.030237581,4
26864,91010,520003.1667,30009.0,38.2,41.2,0.166138816,0.038357901,4
