zipcode,State,City,CountyName,Average RE Prices,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
70767,LA,Port Allen,West Baton Rouge Parish,154004.8333,28385.0,38.1,38.5,0.135550787,0.004355768
70769,LA,Prairieville,Ascension Parish,241479.4167,35641.0,33.6,36.0,0.246568825,0.0
70770,LA,Pride,East Baton Rouge Parish,204368.9167,29724.0,38.8,52.2,0.192260692,0.0
70772,LA,Rosedale,Iberville Parish,164058.25,22907.0,29.6,36.0,0.140540541,0.01971831
70774,LA,Saint Amant,Ascension Parish,205879.6667,35204.0,33.5,39.8,0.085484361,0.004025424
70775,LA,Saint Francisville,West Feliciana Parish,218329.3333,28976.0,37.8,40.6,0.187440533,0.000401043
70776,LA,Saint Gabriel,Iberville Parish,212244.4167,19038.0,40.7,39.2,0.127659574,0.0
70777,LA,Slaughter,East Feliciana Parish,182781.5833,29082.0,42.4,34.9,0.076563165,0.0
70778,LA,Sorrento,Ascension Parish,208351.0,25769.0,32.4,32.3,0.124015748,0.02610317
70780,LA,Sunshine,Iberville Parish,104049.5,43972.0,37.1,48.3,0.141708543,0.0
70783,LA,Ventress,Pointe Coupee Parish,220619.5,47072.0,46.5,54.4,0.170825336,0.027755749
70785,LA,Walker,Livingston Parish,180038.4167,27665.0,33.0,37.5,0.122120475,0.003161975
70788,LA,White Castle,Iberville Parish,93696.0,25411.0,36.2,45.6,0.097072419,0.0
70789,LA,Wilson,East Feliciana Parish,82748.5,19246.0,37.5,38.6,0.093333333,0.0
70791,LA,Zachary,East Baton Rouge Parish,207812.8333,31300.0,35.7,37.0,0.191633088,0.0
70801,LA,Baton Rouge,East Baton Rouge Parish,117103.25,61618.0,40.2,-666666666.0,0.482142857,0.0
70802,LA,Baton Rouge,East Baton Rouge Parish,76871.5,18749.0,30.9,34.0,0.115795804,0.067922054
70805,LA,Baton Rouge,East Baton Rouge Parish,54089.58333,14643.0,28.2,32.8,0.058910983,0.045122561
70806,LA,Baton Rouge,East Baton Rouge Parish,206966.75,32449.0,32.8,35.1,0.235228313,0.030933555
70807,LA,Baton Rouge,East Baton Rouge Parish,90520.25,15329.0,25.1,33.2,0.089934667,0.023197883
70808,LA,Baton Rouge,East Baton Rouge Parish,285094.3333,45847.0,31.8,30.4,0.328962704,0.021981192
70809,LA,Baton Rouge,East Baton Rouge Parish,229789.9167,44860.0,36.6,39.0,0.306143549,0.0
70810,LA,Baton Rouge,East Baton Rouge Parish,261135.3333,47908.0,35.8,37.0,0.321775157,0.006662318
70811,LA,Baton Rouge,East Baton Rouge Parish,122060.5833,20957.0,32.3,40.2,0.122361869,0.014830508
70812,LA,Baton Rouge,East Baton Rouge Parish,88299.41667,19553.0,30.3,35.6,0.099928418,0.014590823
70814,LA,Baton Rouge,East Baton Rouge Parish,161404.5,24215.0,35.7,36.6,0.153658537,0.010650547
70815,LA,Baton Rouge,East Baton Rouge Parish,169896.5,25217.0,32.1,36.7,0.186610967,0.02167382
70816,LA,Baton Rouge,East Baton Rouge Parish,182410.5833,31446.0,30.8,35.5,0.24089404,0.002478036
70817,LA,Baton Rouge,East Baton Rouge Parish,230190.5833,39043.0,34.4,39.6,0.318033797,0.000558472
70818,LA,Baton Rouge,East Baton Rouge Parish,196884.6667,32134.0,40.4,44.2,0.20559917,0.002713091
70819,LA,Baton Rouge,East Baton Rouge Parish,125641.8333,23497.0,33.5,31.7,0.171521036,0.0
70820,LA,Baton Rouge,East Baton Rouge Parish,168948.25,22429.0,22.2,22.3,0.264744052,0.013537726
71001,LA,Arcadia,Bienville Parish,60670.91667,19933.0,40.2,42.9,0.14639866,0.002269289
71003,LA,Athens,Claiborne Parish,79493.33333,35226.0,48.0,41.0,0.204646018,0.0
71004,LA,Belcher,Caddo Parish,108857.5,21743.0,47.4,45.6,0.18487395,0.0
71006,LA,Benton,Bossier Parish,254126.5,31729.0,37.4,41.2,0.167169516,0.009759381
71007,LA,Bethany,Caddo Parish,130153.4167,26000.0,48.7,44.4,0.190751445,0.0
71008,LA,Bienville,Bienville Parish,36010.33333,24785.0,51.0,59.8,0.023728814,0.0
71016,LA,Castor,Bienville Parish,58775.0,23036.0,35.3,42.1,0.066867017,0.001564945
71019,LA,Coushatta,Red River Parish,72367.5,21427.0,35.9,38.9,0.064492216,0.005436752
71023,LA,Doyline,Webster Parish,89114.33333,20336.0,38.2,31.4,0.068192014,0.0
71024,LA,Dubberly,Webster Parish,82496.5,16685.0,34.0,44.0,0.040650407,0.0
71027,LA,Frierson,De Soto Parish,91403.58333,19542.0,26.7,41.9,0.039272031,0.0
71028,LA,Gibsland,Bienville Parish,38807.66667,20307.0,52.9,49.5,0.047619048,0.0
71029,LA,Gilliam,Caddo Parish,83072.0,25652.0,57.0,67.3,0.141791045,0.0
71030,LA,Gloster,De Soto Parish,136409.0,31177.0,40.5,35.6,0.201612903,0.0
71031,LA,Goldonna,Natchitoches Parish,103818.25,24333.0,44.5,42.0,0.064120055,0.0
71032,LA,Grand Cane,De Soto Parish,93533.91667,27466.0,45.7,55.3,0.105533371,0.012695313
71033,LA,Greenwood,Caddo Parish,170536.9167,36948.0,45.9,51.2,0.200507614,0.0
71034,LA,Hall Summit,Red River Parish,70698.91667,27468.0,46.9,45.1,0.125,0.0
71037,LA,Haughton,Bossier Parish,179850.5833,28989.0,38.1,41.3,0.14965446,0.005465839
71038,LA,Haynesville,Claiborne Parish,56368.58333,17218.0,39.1,42.0,0.088926174,0.0
71039,LA,Heflin,Webster Parish,72647.75,21821.0,33.8,52.4,0.146186441,0.003780718
71040,LA,Homer,Claiborne Parish,115466.3333,13716.0,39.1,49.0,0.080376229,0.0
71043,LA,Hosston,Caddo Parish,74895.91667,16990.0,46.8,57.4,0.026936027,0.0
71044,LA,Ida,Caddo Parish,76153.25,32471.0,43.7,51.5,0.103448276,0.021276596
71045,LA,Jamestown,Bienville Parish,71589.58333,26624.0,43.8,39.5,0.107296137,0.0
71046,LA,Keithville,Caddo Parish,81214.0,47129.0,62.3,64.0,0.090534979,0.0
71047,LA,Keithville,Caddo Parish,148702.25,28324.0,42.5,47.2,0.103960985,0.002913025
71049,LA,Logansport,De Soto Parish,84588.08333,24889.0,29.4,38.3,0.066333485,0.0
71051,LA,Elm Grove,Bossier Parish,147782.9167,31419.0,50.5,36.8,0.100682594,0.0
71052,LA,Mansfield,De Soto Parish,70593.75,18905.0,35.9,38.8,0.06050695,0.021103896
71055,LA,Minden,Webster Parish,91897.16667,18545.0,36.2,42.3,0.125204218,0.002299784
71060,LA,Mooringsport,Caddo Parish,93877.33333,23103.0,45.2,34.6,0.078181818,0.0
71061,LA,Oil City,Caddo Parish,73596.91667,20836.0,35.8,42.8,0.096414343,0.0
71065,LA,Pleasant Hill,Sabine Parish,71856.91667,18149.0,38.7,47.6,0.096658711,0.006578947
71067,LA,Princeton,Bossier Parish,143437.3333,19417.0,36.8,34.2,0.065165309,0.0
71068,LA,Ringgold,Bienville Parish,56610.66667,22546.0,40.5,42.6,0.101426307,0.0
71070,LA,Saline,Bienville Parish,76069.16667,36329.0,38.8,40.9,0.111470113,0.0
71071,LA,Sarepta,Webster Parish,77819.5,21577.0,41.8,39.9,0.123914302,0.0
71072,LA,Shongaloo,Webster Parish,74406.16667,20692.0,43.0,39.7,0.17983368,0.0
71073,LA,Sibley,Webster Parish,98248.75,19513.0,41.2,39.5,0.120073892,0.021705426
71075,LA,Springhill,Webster Parish,87076.75,17948.0,48.4,45.9,0.10873401,0.0
71078,LA,Stonewall,De Soto Parish,232357.3333,29072.0,36.0,37.1,0.131682734,0.0
71082,LA,Vivian,Caddo Parish,74807.41667,19469.0,33.8,41.8,0.094293561,0.0
71103,LA,Shreveport,Caddo Parish,27589.25,15480.0,40.3,45.8,0.072240944,0.103837472
71104,LA,Shreveport,Caddo Parish,100622.8333,25786.0,32.8,31.9,0.185263158,0.015157559
71105,LA,Shreveport,Caddo Parish,159838.0,36385.0,34.3,38.5,0.252929559,0.004748923
71106,LA,Shreveport,Caddo Parish,166331.3333,34306.0,35.8,39.5,0.194963479,0.019789275
71107,LA,Shreveport,Caddo Parish,106825.5833,21543.0,34.9,36.2,0.099114064,0.012906939
71108,LA,Shreveport,Caddo Parish,33578.0,14468.0,27.9,31.7,0.06370502,0.02970297
71109,LA,Shreveport,Caddo Parish,26001.83333,13995.0,34.4,37.3,0.061111111,0.068026241
71111,LA,Bossier City,Bossier Parish,201400.1667,29740.0,33.7,35.7,0.185619852,0.003393383
71112,LA,Bossier City,Bossier Parish,140865.8333,25848.0,32.8,35.7,0.167515924,0.003532474
71115,LA,Shreveport,Caddo Parish,192876.5833,41605.0,37.2,42.9,0.245549092,0.005572836
71118,LA,Shreveport,Caddo Parish,129874.5833,23745.0,35.4,39.1,0.147591113,0.00386064
71119,LA,Shreveport,Caddo Parish,141454.0833,29345.0,41.0,44.1,0.193470834,0.011308562
71129,LA,Shreveport,Caddo Parish,147620.4167,24352.0,30.9,35.9,0.130360401,0.002534051
71201,LA,Monroe,Ouachita Parish,171233.5,35596.0,38.0,40.9,0.280045191,0.015737638
71203,LA,Monroe,Ouachita Parish,137370.5,22377.0,31.5,33.0,0.182439066,0.00723869
71219,LA,Baskin,Franklin Parish,106133.75,26168.0,47.2,48.3,0.124620061,0.0
71220,LA,Bastrop,Morehouse Parish,50508.41667,18764.0,35.2,38.4,0.104649529,0.000873799
71222,LA,Bernice,Union Parish,62569.75,18111.0,41.1,37.5,0.068387681,0.001966568
71223,LA,Bonita,Morehouse Parish,41239.16667,13861.0,48.6,56.3,0.058608059,0.0
71225,LA,Calhoun,Ouachita Parish,205907.1667,29777.0,40.2,43.9,0.128898988,0.0
71226,LA,Chatham,Jackson Parish,198605.5,21049.0,35.1,40.9,0.115294118,0.0
71227,LA,Choudrant,Lincoln Parish,177044.25,30177.0,33.8,36.6,0.202567188,0.0
71229,LA,Collinston,Morehouse Parish,85787.41667,26555.0,41.8,48.1,0.063436123,0.0
71232,LA,Delhi,Richland Parish,92311.5,19961.0,41.6,44.8,0.076233184,0.0
71234,LA,Downsville,Union Parish,150357.0,26729.0,40.5,35.3,0.104740904,0.0
71235,LA,Dubach,Lincoln Parish,127100.4167,25615.0,37.2,37.2,0.13990755,0.0
71237,LA,Epps,West Carroll Parish,70439.16667,13691.0,32.9,44.2,0.071117562,0.0
71238,LA,Eros,Ouachita Parish,168219.0833,31424.0,36.6,34.0,0.175675676,0.00069735
71241,LA,Farmerville,Union Parish,115037.5,22422.0,38.1,46.7,0.131204644,0.006162465
71243,LA,Fort Necessity,Catahoula Parish,101891.4167,30522.0,41.1,54.6,0.189189189,0.0
71245,LA,Grambling,Lincoln Parish,86307.16667,14532.0,23.4,24.6,0.225912067,0.0
71247,LA,Hodge,Jackson Parish,38417.16667,17342.0,47.0,55.1,0.065340909,0.0
71250,LA,Jones,Morehouse Parish,50322.91667,11083.0,68.1,30.1,0.085470085,0.0
71251,LA,Jonesboro,Jackson Parish,60575.0,17751.0,37.0,40.0,0.069424403,0.0
71254,LA,Lake Providence,East Carroll Parish,44130.0,17383.0,29.0,43.5,0.068097015,0.0
71256,LA,Lillie,Union Parish,43065.25,18554.0,33.7,41.3,0.103713188,0.0
71259,LA,Mangham,Richland Parish,104155.5833,25360.0,49.2,52.8,0.115349682,0.027287319
71260,LA,Marion,Union Parish,65648.41667,28224.0,51.7,47.4,0.131578947,0.0
71261,LA,Mer Rouge,Morehouse Parish,46082.75,19086.0,55.5,59.9,0.075709779,0.0
71263,LA,Oak Grove,West Carroll Parish,84296.41667,24191.0,37.2,41.8,0.072796935,0.0
71264,LA,Oak Ridge,Morehouse Parish,106278.8333,26371.0,41.6,43.8,0.119266055,0.0
71266,LA,Pioneer,West Carroll Parish,84412.91667,27732.0,45.1,41.8,0.125137212,0.0
71268,LA,North Hodge,Jackson Parish,97168.91667,33384.0,41.5,46.5,0.198999444,0.0
71269,LA,Rayville,Richland Parish,109216.25,19264.0,35.0,35.5,0.075234336,0.002877379
71270,LA,Ruston,Lincoln Parish,155081.0833,23123.0,26.7,29.7,0.232032254,0.0
71275,LA,Simsboro,Lincoln Parish,79747.33333,22656.0,38.3,42.7,0.097005208,0.0
71276,LA,Sondheimer,East Carroll Parish,53974.66667,25748.0,50.4,52.5,0.0,0.0
71277,LA,Spearsville,Union Parish,57783.91667,20881.0,46.5,46.5,0.024324324,0.044776119
71280,LA,Sterlington,Ouachita Parish,166621.6667,25030.0,31.8,33.3,0.192438692,0.0
71286,LA,Transylvania,East Carroll Parish,48772.83333,21681.0,32.9,51.4,0.012158055,0.0
71291,LA,West Monroe,Ouachita Parish,168789.0,28303.0,37.5,40.0,0.207805859,0.002058037
71292,LA,West Monroe,Ouachita Parish,110985.5,22098.0,35.3,39.3,0.088010483,0.001359003
71295,LA,Winnsboro,Franklin Parish,90691.16667,18989.0,34.8,37.4,0.067423231,0.003082343
71301,LA,Alexandria,Rapides Parish,87299.83333,22367.0,35.0,37.5,0.127528642,0.029712887
71302,LA,Alexandria,Rapides Parish,81652.75,21049.0,39.9,44.5,0.097666379,0.034787979
71303,LA,Alexandria,Rapides Parish,180496.4167,31692.0,33.4,39.9,0.170340817,0.008447512
71322,LA,Bunkie,Avoyelles Parish,62835.5,18914.0,33.8,38.9,0.101159635,0.0
71323,LA,Center Point,Avoyelles Parish,74765.41667,23545.0,43.1,33.6,0.144217687,0.0
71325,LA,Cheneyville,Rapides Parish,97615.33333,14856.0,39.9,40.8,0.123611111,0.034912718
71326,LA,Clayton,Concordia Parish,50697.16667,20686.0,23.8,44.9,0.017515924,0.01994302
71327,LA,Cottonport,Avoyelles Parish,67053.66667,19267.0,38.4,36.6,0.045621275,0.0
71328,LA,Deville,Rapides Parish,159959.25,26607.0,38.2,40.4,0.129589161,0.022307692
71331,LA,Effie,Avoyelles Parish,96552.58333,31143.0,36.1,36.6,0.109011628,0.0
71333,LA,Evergreen,Avoyelles Parish,77381.58333,16769.0,40.9,49.0,0.040268456,0.038461538
71334,LA,Ferriday,Concordia Parish,89140.83333,17282.0,34.8,36.8,0.094993582,0.0
71336,LA,Gilbert,Franklin Parish,62518.75,26172.0,52.8,55.0,0.126820908,0.0
71341,LA,Hessmer,Avoyelles Parish,70815.91667,22393.0,31.8,36.4,0.152615651,0.0
71342,LA,Jena,LaSalle Parish,85718.25,19430.0,39.4,39.8,0.112584132,0.0
71343,LA,Jonesville,Catahoula Parish,65789.33333,23975.0,44.6,44.7,0.094739048,0.0
71346,LA,Lecompte,Rapides Parish,128900.6667,21423.0,40.7,45.5,0.076923077,0.0
71350,LA,Mansura,Avoyelles Parish,75544.16667,22702.0,40.9,45.3,0.081167675,0.009722222
71351,LA,Marksville,Avoyelles Parish,80686.5,20470.0,35.4,42.3,0.0802213,0.0
71353,LA,Melville,Saint Landry Parish,56049.83333,19604.0,36.3,41.8,0.059446254,0.0
71354,LA,Monterey,Concordia Parish,83361.83333,30380.0,46.9,48.1,0.088597211,0.0
71355,LA,Moreauville,Avoyelles Parish,72886.41667,23675.0,40.0,44.6,0.079829697,0.0
71356,LA,Morrow,Saint Landry Parish,35199.41667,13023.0,40.0,28.4,0.136094675,0.0
71357,LA,Newellton,Tensas Parish,77997.33333,13778.0,36.7,37.9,0.046266234,0.0
71358,LA,Palmetto,Saint Landry Parish,44605.25,19572.0,46.7,54.4,0.070539419,0.0
71360,LA,Pineville,Rapides Parish,153004.75,23910.0,33.0,35.4,0.134946921,0.00958654
71362,LA,Plaucheville,Avoyelles Parish,60815.08333,30782.0,40.3,48.4,0.072713643,0.0
71366,LA,Saint Joseph,Tensas Parish,197215.25,17060.0,43.4,55.7,0.128676471,0.0
71367,LA,Saint Landry,Evangeline Parish,64717.91667,11753.0,34.8,31.5,0.242509363,0.0
71369,LA,Simmesport,Avoyelles Parish,46767.41667,16654.0,29.8,35.4,0.048170732,0.0
71371,LA,Jena,LaSalle Parish,108146.0833,21083.0,31.7,32.6,0.081848185,0.0
71373,LA,Vidalia,Concordia Parish,96801.08333,18780.0,34.7,44.4,0.09025894,0.0
71378,LA,Wisner,Franklin Parish,53455.0,17521.0,36.9,44.2,0.039175258,0.0
71403,LA,Anacoco,Vernon Parish,86068.66667,31097.0,35.4,33.5,0.129253927,0.0
71404,LA,Atlanta,Winn Parish,66034.0,30622.0,46.9,46.3,0.0063593,0.0
71405,LA,Ball,Rapides Parish,126245.6667,22211.0,27.4,33.5,0.138711395,0.0
71406,LA,Belmont,Sabine Parish,104252.8333,24207.0,50.5,56.2,0.060606061,0.0
71407,LA,Bentley,Grant Parish,100006.4167,20465.0,63.3,49.3,0.132854578,0.0
71409,LA,Boyce,Rapides Parish,176600.25,24901.0,46.1,47.9,0.090796328,0.0
71411,LA,Campti,Natchitoches Parish,126414.9167,16519.0,38.3,42.4,0.049404499,0.0
71417,LA,Colfax,Grant Parish,55140.08333,16245.0,36.3,39.4,0.076381648,0.001399907
71418,LA,Columbia,Caldwell Parish,77839.16667,19638.0,37.4,41.1,0.094613583,0.0
71419,LA,Converse,Sabine Parish,94070.75,19970.0,33.7,46.1,0.052807487,0.006426735
71422,LA,Dodson,Winn Parish,58618.0,17795.0,35.1,40.0,0.034482759,0.0
71423,LA,Dry Prong,Grant Parish,149035.1667,24679.0,38.1,35.9,0.096450341,0.0
71424,LA,Elmer,Rapides Parish,154703.0,24596.0,45.5,41.4,0.142857143,0.0
71426,LA,Fisher,Sabine Parish,63524.0,19914.0,33.8,44.0,0.039408867,0.0
71427,LA,Flatwoods,Rapides Parish,109702.4167,9880.0,43.0,43.3,0.0,0.0
71429,LA,Florien,Sabine Parish,103721.5,27962.0,39.2,36.6,0.081974849,0.00630063
71430,LA,Forest Hill,Rapides Parish,147385.5833,22379.0,49.7,48.7,0.074193548,0.0
71432,LA,Georgetown,Grant Parish,37975.5,19825.0,33.3,34.2,0.056085919,0.0
71433,LA,Glenmora,Rapides Parish,114417.1667,20330.0,36.3,38.8,0.046852123,0.0
71435,LA,Grayson,Caldwell Parish,83241.83333,21512.0,38.9,45.6,0.09631068,0.0
71438,LA,Hineston,Rapides Parish,125343.3333,25936.0,37.0,42.9,0.083974808,0.0
71439,LA,Hornbeck,Vernon Parish,97085.5,24068.0,33.5,37.0,0.057676686,0.0
71441,LA,Kelly,Caldwell Parish,66774.33333,18552.0,44.4,51.2,0.038071066,0.0
71446,LA,Leesville,Vernon Parish,93242.16667,24565.0,34.1,37.0,0.123193916,0.00143472
71447,LA,Lena,Rapides Parish,146462.4167,18420.0,35.4,51.1,0.092907093,0.0
71449,LA,Many,Sabine Parish,130763.3333,25041.0,43.9,43.7,0.09978375,0.0
71450,LA,Marthaville,Natchitoches Parish,110747.3333,21236.0,36.8,44.2,0.116945107,0.0
71454,LA,Montgomery,Grant Parish,37618.41667,20595.0,37.8,45.5,0.080882353,0.0
71455,LA,Mora,Rapides Parish,91222.16667,24911.0,26.6,49.1,0.0,0.0
71456,LA,Natchez,Natchitoches Parish,191208.3333,20908.0,27.6,43.6,0.115015974,0.0
71457,LA,Natchitoches,Natchitoches Parish,155009.3333,17880.0,27.8,29.7,0.126607319,0.013960765
71461,LA,New Llano,Vernon Parish,78943.75,23420.0,30.2,34.2,0.13574352,0.0
71462,LA,Noble,Sabine Parish,84859.0,17678.0,32.7,31.7,0.081415929,0.0
71463,LA,Oakdale,Allen Parish,52018.16667,18224.0,40.8,46.0,0.070681931,0.003539254
71465,LA,Olla,LaSalle Parish,66441.91667,25633.0,39.8,42.8,0.081708449,0.0
71466,LA,Otis,Rapides Parish,127526.1667,20514.0,23.0,28.1,0.0,0.0
71467,LA,Pollock,Grant Parish,97761.16667,14075.0,36.9,41.8,0.027269758,0.011122881
71468,LA,Provencal,Natchitoches Parish,95872.33333,19688.0,37.9,48.4,0.037351443,0.0
71469,LA,Robeline,Natchitoches Parish,122650.5833,19259.0,41.1,45.0,0.078553616,0.004032258
71472,LA,Sieper,Rapides Parish,146040.8333,22018.0,29.5,26.5,0.031847134,0.195833333
71479,LA,Tullos,LaSalle Parish,50951.66667,25412.0,30.8,43.8,0.199596774,0.0
71483,LA,Winnfield,Winn Parish,73989.08333,20615.0,38.5,46.1,0.106198347,0.0
71485,LA,Woodworth,Rapides Parish,249547.6667,32727.0,43.9,38.8,0.199858757,0.0
71486,LA,Zwolle,Sabine Parish,113764.6667,18283.0,38.9,38.7,0.071631609,0.005494505
71601,AR,Pine Bluff,Jefferson County,27995.75,15371.0,27.1,31.6,0.127438231,0.003855215
71602,AR,White Hall,Jefferson County,90506.83333,23439.0,37.3,41.3,0.110640648,0.001048532
71603,AR,Pine Bluff,Jefferson County,66493.5,23455.0,38.5,44.8,0.119773402,0.001344425
71630,AR,Arkansas City,Desha County,45138.83333,18890.0,53.3,44.2,0.097315436,0.0
71631,AR,Banks,Bradley County,42760.66667,18876.0,45.2,29.8,0.033707865,0.0
71635,AR,Crossett,Ashley County,58786.66667,23116.0,39.8,41.2,0.091272243,0.0
71638,AR,Dermott,Chicot County,29708.33333,21060.0,38.6,45.7,0.077893175,0.0
71639,AR,Dumas,Desha County,55881.83333,19346.0,40.0,37.5,0.069167943,0.004957188
71640,AR,Eudora,Chicot County,22478.0,17888.0,38.3,41.6,0.065397755,0.0
71642,AR,Fountain Hill,Ashley County,49898.16667,34122.0,47.8,52.2,0.141486811,0.0
71643,AR,Gould,Lincoln County,31781.83333,17787.0,52.1,51.5,0.129581152,0.0
71644,AR,Grady,Lincoln County,42948.58333,3330.0,37.0,55.6,0.019812759,0.0
71646,AR,Hamburg,Ashley County,76397.41667,21941.0,36.8,45.2,0.094581519,0.00913242
71647,AR,Hermitage,Bradley County,67188.25,27013.0,33.1,30.1,0.140145985,0.0
71651,AR,Jersey,Bradley County,66073.5,40511.0,24.9,-666666666.0,0.0,0.0
71652,AR,Kingsland,Cleveland County,67515.0,24172.0,41.5,50.8,0.046153846,0.002557545
71653,AR,Lake Village,Chicot County,96907.58333,26452.0,43.6,47.1,0.157306956,0.035327635
71654,AR,McGehee,Desha County,40375.66667,16562.0,29.8,38.1,0.096749811,0.0
71655,AR,Monticello,Drew County,93188.5,22170.0,32.3,38.0,0.134459171,0.0
71658,AR,Montrose,Ashley County,53728.16667,14257.0,33.5,37.3,0.050632911,0.0
71660,AR,New Edinburg,Cleveland County,85631.41667,29349.0,37.4,41.0,0.238515901,0.0
71661,AR,Parkdale,Ashley County,56637.125,10012.0,36.4,36.4,0.087136929,0.0
71663,AR,Portland,Ashley County,49538.41667,24769.0,49.4,46.1,0.136363636,0.0
71665,AR,Rison,Cleveland County,92393.08333,22507.0,41.6,45.5,0.103371344,0.001888574
71666,AR,Watson,Desha County,64268.41667,11962.0,-666666666.0,-666666666.0,0.0,0.0
71667,AR,Star City,Lincoln County,74963.16667,20481.0,35.1,39.2,0.093825533,0.002748331
71670,AR,Tillar,Drew County,54906.75,22036.0,53.5,53.6,0.10428101,0.0
71671,AR,Warren,Bradley County,60240.83333,21020.0,38.9,44.5,0.107023411,0.0
71674,AR,Watson,Desha County,49888.33333,19850.0,54.8,62.9,0.083665339,0.0
71675,AR,Wilmar,Drew County,71220.16667,25752.0,46.7,49.3,0.116045845,0.0
71676,AR,Wilmot,Ashley County,49813.25,16930.0,29.9,45.4,0.027027027,0.0
71677,AR,Winchester,Drew County,43526.66667,11242.0,46.7,30.5,0.075471698,0.0
71701,AR,Camden,Ouachita County,56509.83333,21598.0,38.8,40.5,0.098307555,0.005753138
71720,AR,Bearden,Ouachita County,54720.33333,22235.0,46.9,44.9,0.17147708,0.0
71722,AR,Bluff City,Nevada County,24211.58333,22512.0,45.6,34.8,0.0,0.0
71724,AR,Calion,Union County,40158.16667,25059.0,49.6,51.5,0.08358209,0.0
71725,AR,Carthage,Dallas County,29825.58333,20751.0,43.3,42.9,0.082379863,0.003846154
71726,AR,Chidester,Ouachita County,37896.91667,21247.0,52.0,59.8,0.054464286,0.0
71730,AR,El Dorado,Union County,83288.83333,25171.0,36.6,40.0,0.166176683,0.001896633
71740,AR,Emerson,Columbia County,88356.33333,20231.0,41.0,49.7,0.102362205,0.0
71742,AR,Fordyce,Dallas County,40957.33333,18332.0,35.5,42.2,0.098654709,0.0
71743,AR,Gurdon,Clark County,46429.83333,21597.0,44.5,42.4,0.131734317,0.022291022
71744,AR,Hampton,Calhoun County,61160.5,26916.0,49.1,43.1,0.077560976,0.004909984
71745,AR,Harrell,Calhoun County,47031.58333,17937.0,31.8,53.1,0.024221453,0.0
71747,AR,Felsenthal,Union County,26679.83333,18099.0,37.1,38.6,0.086956522,0.0
71749,AR,Junction City,Union County,79837.75,22021.0,43.9,43.8,0.100171723,0.052386496
71751,AR,Louann,Ouachita County,76616.16667,25600.0,54.9,55.7,0.118152524,0.0
71752,AR,McNeil,Columbia County,62221.25,18683.0,34.9,49.9,0.110183639,0.0
71753,AR,Magnolia,Columbia County,95678.66667,21926.0,30.1,36.0,0.13932227,0.0
71758,AR,Mount Holly,Union County,62789.16667,32085.0,61.0,69.2,0.196374622,0.0
71759,AR,Norphlet,Union County,116648.25,22886.0,41.9,33.7,0.098445596,0.0
71762,AR,Smackover,Union County,70785.5,22868.0,38.2,42.3,0.102721088,0.0
71763,AR,Sparkman,Dallas County,43424.08333,22431.0,50.1,55.5,0.139230769,0.0
71764,AR,Stephens,Ouachita County,35984.91667,20960.0,44.2,51.3,0.069510269,0.0
71765,AR,Strong,Union County,39288.0,18692.0,48.5,51.4,0.04,0.0
71766,AR,Thornton,Calhoun County,52620.83333,19673.0,47.2,52.4,0.139037433,0.009933775
71770,AR,Waldo,Columbia County,54380.41667,21239.0,34.7,43.3,0.127140411,0.0046875
71801,AR,Hope,Hempstead County,68544.16667,19875.0,36.2,37.8,0.092255335,0.002645503
71820,AR,Ashdown,Little River County,68338.75,32881.0,38.3,29.3,0.0,0.0
71822,AR,Ashdown,Little River County,73198.0,26582.0,37.7,45.1,0.071102854,0.0
71823,AR,Lockesburg,Sevier County,62872.75,19536.0,46.7,49.8,0.038461538,0.0
71826,AR,Bradley,Lafayette County,63523.75,19466.0,24.3,41.0,0.087956698,0.016431925
71827,AR,Buckner,Lafayette County,52119.33333,29330.0,44.6,55.4,0.1636953,0.0
71832,AR,De Queen,Sevier County,94662.58333,19903.0,33.1,35.6,0.084264706,0.001265289
71833,AR,Dierks,Howard County,65694.41667,32058.0,44.5,44.6,0.067936508,0.040816327
71834,AR,Doddridge,Miller County,80008.66667,19149.0,53.7,53.3,0.056976744,0.0
71835,AR,Emmet,Nevada County,49989.5,25541.0,31.4,46.1,0.122352941,0.028846154
71836,AR,Foreman,Little River County,69348.33333,25847.0,42.6,45.6,0.074004684,0.0
71837,AR,Fouke,Miller County,104081.4167,19553.0,35.3,44.1,0.113578138,0.0
71838,AR,Fulton,Hempstead County,53990.41667,17997.0,46.0,42.7,0.1171875,0.031662269
71839,AR,Garland,Miller County,22134.08333,16442.0,29.6,49.2,0.027210884,0.0
71841,AR,Gillham,Sevier County,90733.66667,24121.0,40.6,49.8,0.048906049,0.0
71842,AR,Horatio,Sevier County,89396.08333,19391.0,31.5,31.2,0.078236131,0.0
71845,AR,Lewisville,Lafayette County,48237.25,29963.0,40.5,45.4,0.123928807,0.0
71846,AR,Lockesburg,Sevier County,81287.08333,22825.0,37.1,36.0,0.036789298,0.00311284
71847,AR,McCaskill,Hempstead County,88957.33333,19544.0,29.7,52.5,0.160416667,0.0
71851,AR,Mineral Springs,Howard County,50233.33333,27711.0,38.3,39.6,0.104377104,0.0
71852,AR,Nashville,Howard County,90468.16667,22609.0,36.9,37.9,0.121812134,0.00756193
71854,AR,Texarkana,Miller County,97601.66667,23615.0,36.7,40.5,0.112701324,0.005956048
71855,AR,Ozan,Hempstead County,73639.58333,18366.0,41.6,43.5,0.113402062,0.0
